Name,CAS,Conc,Effecti,AC10µM,pi,Endpoint(s)
"2,3-Dimethyl-1,3-butadiene",513-81-5,4.42742360247527e-07,2.92404537263338e-08,151.414326327226,3.82635210608638e-07,Baseline
3-Methylbut-3-en-2-one,814-78-8,0.000219821581862897,2.21136935580619e-07,9940.51858798405,0.000189978382067189,Baseline
Methacryloyl chloride,920-46-7,4.41635504346909e-05,3.9135373342107e-07,1128.48164366874,3.81678622582116e-05,Baseline
Methacrylamide,79-39-0,4.8701659627228e-06,8.24396345260649e-10,59075.5404329577,4.20898731669501e-06,Baseline
Methacrylic acid,79-41-4,2.06982053415719e-05,2.97027075385092e-09,69684.5744272199,1.78881960959538e-05,Baseline
alpha-Methylstyrene,98-83-9,1.10685590061882e-07,1.04134185322521e-08,106.291310311854,9.56588026521595e-08,Baseline
DEHYDROTREMETONE,3015-20-1,0,0,120.283516097225,0,Baseline
dl-Carvone,99-49-0,0,0,415.975483952326,0,Baseline
4-(Prop-1-en-2-yl)cyclohex-1-ene-1-carboxylic acid,7694-45-3,3.32056770185646e-07,5.099247242962e-09,651.187821190571,2.86976407956478e-07,Baseline
Perillaldehyde,2111-75-3,4.42742360247527e-07,1.71440073059839e-08,258.249050146517,3.82635210608638e-07,Baseline
Dihydroperillic acid,32676-16-7,7.41593453414608e-06,1.04791819747474e-07,707.682579806033,6.40913977769468e-06,Baseline
4-Isopropenylcyclohex-1-en-1-ylmethanol,536-59-4,0,0,100.027602294849,0,Baseline
1-methyl-4-(prop-1-en-2-yl)-7-oxabicyclo[4.1.0]heptane,1195-92-2,1.43891267080446e-06,4.67955187787588e-08,307.489415302221,1.24356443447807e-06,Baseline
"1,5-Hexadiene, 2,5-dimethyl-",627-58-7,0,0,50.9251513529876,0,Baseline
3-Chloro-2-methylpropene,563-47-3,3.32056770185646e-07,7.27005581528145e-09,456.745833350649,2.86976407956478e-07,Baseline
3-Methylbut-3-en-1-ol,763-32-6,0.000345671097763257,0.000110701635898556,31.2254733145969,0.000298742440682694,TOX21_RT_HEPG2_GLO_00hr_ctrl_viability
Isopropenyl acetate,108-22-5,1.43891267080446e-06,6.51808732541712e-09,2207.56887560168,1.24356443447807e-06,Baseline
"Thiophene, 3-(2-nitro-1-propenyl)-",149977-36-6,0,0,373.612382745656,0,Baseline
2-Hydrazinylidenepropanoic acid,2963-84-0,1.39463843477971e-05,3.97410037492748e-12,35093185.9592289,1.20530091341721e-05,Baseline
Dimethylglyoxime,95-45-4,7.74799130433173e-07,1.76374477405198e-10,43929.2091368283,6.69611618565116e-07,Baseline
Methyl trans-styryl ketone,1896-62-4,0,0,11.4035274127695,0,BSK_3C_Proliferation_down|BSK_SAg_Proliferation_down
"2,3-Butanedione-2-oxime",57-71-6,4.90337163974137e-05,3.03068775382625e-09,161790.723361417,4.23768495749066e-05,Baseline
"1-Phenyl-1,2-propanedione",579-07-7,5.53427950309409e-07,3.15557222294877e-09,1753.81170579658,4.78294013260797e-07,Baseline
"3,3-Dimethyl-2-butanone",75-97-8,5.20222273290845e-06,1.48786325637095e-08,3496.43874235943,4.49596372465149e-06,Baseline
2-(3-Oxobutan-2-ylidene)hydrazine-1-carbothioamide,7274-56-8,6.64113540371291e-07,1.40646688114959e-11,472185.694005443,5.73952815912957e-07,Baseline
"2,3-Butanedione",431-03-8,4.19498386334532e-05,1.54640301264612e-10,2712736.47880904,3.62546862051684e-05,Baseline
"2,4-Pentanedione, 3-benzyl- (8CI)",1134-87-8,5.53427950309409e-07,7.31270079511999e-09,756.803766234673,4.78294013260797e-07,Baseline
"1,1,1-Trichloropropanone",918-00-3,3.32056770185646e-07,7.98260433597337e-09,415.975483952326,2.86976407956478e-07,Baseline
"1,1-Dichloropropanone",513-88-2,6.64113540371291e-07,2.83723577350054e-09,2340.70621332931,5.73952815912957e-07,Baseline
Methyl perfluoroethyl ketone,374-41-4,1.82631223602105e-05,2.14184140777134e-07,852.683223601225,1.57837024376063e-05,Baseline
"2-Propanone, 1,1,1-trifluoro-",421-50-1,0.0002505921759001,1.99667372796429e-07,12550.4819535835,0.000216571529204489,Baseline
Dihydroxyacetone,96-26-4,4.34994368943196e-05,1.014438189084e-09,428803.226873761,3.75939094422987e-05,Baseline
"4-(3,4-Dihydroxyphenyl)but-3-en-2-one",123694-03-1,1.10685590061882e-07,3.92613468381941e-10,2819.20002688764,9.56588026521595e-08,Baseline
Piperonal acetone,3160-37-0,0,0,362.439922110083,0,Baseline
Methyl styryl ketone,122-57-6,5.53427950309409e-07,1.13760323966816e-08,486.485912672722,4.78294013260797e-07,Baseline
4-(7H-purin-6-ylsulfanyl)but-3-en-2-one,76664-26-1,1.66028385092823e-06,1.94854330280493e-10,85206.41283867,1.43488203978239e-06,Baseline
"Propanal, 2-oxo-, 1-oxime",306-44-5,6.32014719253345e-05,3.30483144603453e-08,19123.9622829085,5.4621176314383e-05,Baseline
1-(1-methylcyclohexyl)ethanone,2890-62-2,1.77096944099011e-06,4.59770990205896e-08,385.185120139274,1.53054084243455e-06,Baseline
Musk ketone,81-14-1,4.75948037266092e-06,1.14657284081594e-06,41.5104928638805,4.11332851404286e-06,Baseline
"5-Acetyl-2,4-dimethylthiazole",38205-60-6,3.09919652173269e-05,7.82886253163103e-08,3958.68047141073,2.67844647426046e-05,Baseline
5-Acetyl-4-methylthiazole,38205-55-9,0.00194474581738726,1.10747547967329e-06,17560.1704333984,0.00168072516259844,Baseline
"3-Acetyl-2,5-dimethylfuran",10599-70-9,0,0,979.627404479662,0,Baseline
"Ethanone, 1-(2,4,6-trihydroxyphenyl)-",480-66-0,1.10685590061882e-07,1.4186521935627e-09,780.216536259775,9.56588026521595e-08,Baseline
"Ethanone, 1-(2,5-dihydroxyphenyl)-",490-78-8,0.000755761208942529,5.82107991226901e-06,1298.31787285658,0.000653158304508945,Baseline
"2,6-Dihydroxyacetophenone",699-83-2,3.32056770185646e-07,8.18371886421998e-09,405.752904877305,2.86976407956478e-07,Baseline
Isomaltol,3420-59-5,3.09919652173269e-06,3.76446963849487e-09,8232.75738510626,2.67844647426046e-06,Baseline
5-Acetylsalicylic acid,13110-96-8,5.09153714284657e-06,2.01012298879925e-08,2532.94806895771,4.40030492199933e-06,Baseline
"1-(3,5-Difluoro-4-hydroxyphenyl)ethan-1-one",133186-55-7,6.64113540371291e-07,1.44779243446481e-09,4587.07701851466,5.73952815912957e-07,Baseline
"3,4-Dihydroxyacetophenone",1197-09-7,3.09919652173269e-06,1.08679518632896e-08,2851.68407140387,2.67844647426046e-06,Baseline
"Ethanone, 1-(3-hydroxyphenyl)-",121-71-1,1.32822708074258e-06,7.04871933492086e-09,1884.35234491784,1.14790563182591e-06,Baseline
p-Methylacetophenone,122-00-9,1.10685590061882e-07,1.93810767757704e-09,571.101344587094,9.56588026521595e-08,Baseline
4-Nitroacetophenone,100-19-6,0,0,1753.81170579658,0,Baseline
"1,4-Diacetylbenzene",1009-61-6,0,0,2043.08170494276,0,Baseline
Ro 22-3581,10041-06-2,2.98851093167081e-06,1.5087761153445e-08,1980.75175055938,2.5827876716083e-06,Baseline
1-(4-Chlorophenyl)ethanone,99-91-2,1.10685590061882e-07,2.82991728126637e-09,391.126591560128,9.56588026521595e-08,Baseline
4-Aminoacetophenone,99-92-3,7.52662012420796e-06,4.95658740793837e-09,15185.085028771,6.50479858034684e-06,Baseline
5-Acetylsalicylamide,40187-51-7,1.80417511800867e-05,3.73751571934182e-08,4827.20409354263,1.5592384832302e-05,Baseline
4-Hydroxyacetophenone,99-93-4,1.10685590061882e-07,5.50796991298323e-10,2009.55328025625,9.56588026521595e-08,Baseline
1-(2-Bromo-4-hydroxyphenyl)ethanone,61791-99-9,1.10685590061882e-07,2.12153258406551e-09,521.724676270463,9.56588026521595e-08,Baseline
"Ethanone, 1-(3-chlorophenyl)-",2/5/1999,0,0,285.750331302518,0,Baseline
3-Aminoacetophenone,3/6/1999,7.85867689439361e-06,9.92674491357156e-09,7916.67053280421,6.79177498830332e-06,Baseline
Acetophenone,98-86-2,0.00704513780743878,6.24302384266945e-05,1128.48164366874,0.00608868278880995,Baseline
"1,2-Diacetylbenzene",704-00-7,6.64113540371291e-07,6.23319752277196e-10,10654.4600575397,5.73952815912957e-07,Baseline
2-Acetylbenzoic acid,577-56-0,3.54193888198022e-06,5.0828162632743e-10,69684.5744272199,3.0610816848691e-06,Baseline
2'-Aminoacetophenone,551-93-9,3.20988211179457e-06,2.6474983327859e-08,1212.42082461177,2.77410527691262e-06,Baseline
2-Acetylpyridine,1122-62-9,0,0,5326.16220664216,0,Baseline
2-Acetylpyrrole,1072-83-9,3.53087032297403e-05,6.77353275381056e-08,5212.74562522442,3.05151580460389e-05,Baseline
2-Acetylbenzo[b]thiophene,22720-75-8,0,0,59.7511551983837,0,Baseline
2'-Acetonaphthone,8/3/1993,0,0,166.040371074778,0,Baseline
3-Acetylpyridine,350-03-8,1.10685590061882e-07,8.4118047466755e-11,13158.3641555193,9.56588026521595e-08,Baseline
Acetylpyrazine,22047-25-2,2.21371180123764e-07,7.8465584448073e-11,28212.5191166151,1.91317605304319e-07,Baseline
2-Acetylthiazole,24295-03-2,2.94423669564606e-05,1.76027908317705e-08,16725.9653527902,2.54452415054744e-05,Baseline
2-Acetyl-1-pyrroline,85213-22-5,1.63814673291585e-05,7.3973507864519e-11,2214504.59793807,1.41575027925196e-05,Baseline
2-Acetyl-1-cyclohexanone,874-23-7,2.21371180123764e-07,6.38483933456245e-11,34671.3783266927,1.91317605304319e-07,Baseline
3-Acetyldihydro-2(3H)-furanone,517-23-7,1.10685590061882e-07,5.06846739769261e-13,2183807.87281518,9.56588026521595e-08,Baseline
"2,4-Pentanedione, 1,1,1-trifluoro-",367-57-7,8.85484720495055e-07,5.34746287158123e-09,1655.89690243743,7.65270421217276e-07,Baseline
"1,3-Butanedione, 1-(2-thienyl)-",3051-27-2,3.32056770185646e-07,6.10530692969773e-09,543.882189723238,2.86976407956478e-07,Baseline
Nicotinoylacetone,3594-37-4,8.85484720495055e-07,3.78447353745464e-09,2339.78309461404,7.65270421217276e-07,Baseline
"Hexanoic acid, 3,5-dioxo-",2140-49-0,2.4350829813614e-06,9.67674893322395e-11,251642.674431785,2.10449365834751e-06,Baseline
Succinylacetone,51568-18-4,2.29119171428095e-05,1.0607941021476e-09,215988.353408298,1.9801372148997e-05,Baseline
N-(2-Methylphenyl)-3-oxobutanamide,93-68-5,5.53427950309409e-07,2.81494402812664e-09,1966.0353626204,4.78294013260797e-07,Baseline
"N-(2,4-Dimethylphenyl)-3-oxobutanamide",97-36-9,2.21371180123764e-07,1.89271085216007e-09,1169.59851459151,1.91317605304319e-07,Baseline
4'-Chloroacetoacetanilide,101-92-8,0,0,852.683223601225,0,Baseline
Acetoacetanilide,102-01-2,3.32056770185646e-07,5.97083762495861e-10,5561.30966947786,2.86976407956478e-07,Baseline
"3-Oxo-N-(2-oxo-2,3-dihydro-1H-benzimidazol-5-yl)butanamide",26576-46-5,3.32056770185646e-07,1.67261818406298e-10,19852.5146593254,2.86976407956478e-07,Baseline
tert-Butyl 3-oxobutanoate,1694-31-1,0,0,2634.88130240298,0,Baseline
Diacetone acrylamide,2873-97-4,4.42742360247527e-07,9.05741208847496e-11,48881.772842255,3.82635210608638e-07,Baseline
Diacetone alcohol,123-42-2,0.000647178645091823,0.0109922215312841,0.588760555134321,0.000559317019107176,APR_HepG2_MitoMass_24h_dn
"2,4-Pentanedione",123-54-6,3.32056770185646e-07,1.79292097820799e-10,18520.4353243462,2.86976407956478e-07,Baseline
3-Oxobutanamide,5977-14-0,0.000101830742856931,2.13850040218322e-10,4761782.73115924,8.80060984399867e-05,Baseline
Acetoacetic acid,541-50-4,2.61217992546041e-05,4.92757583506412e-11,5301146.06633227,2.25754774259096e-05,Baseline
"3-Hydroxyhexane-2,5-dione",61892-85-1,1.64921529192204e-05,2.05966910397292e-09,80071.8566269141,1.42531615951718e-05,Baseline
4-Methylphenylacetone,2096-86-8,1.88165503105199e-06,2.52864024728605e-08,744.137104149766,1.62619964508671e-06,Baseline
1-Phenylacetone,103-79-7,3.98468124222775e-06,3.5945332060051e-08,1108.5392772477,3.44371689547774e-06,Baseline
4-oxopentanenitrile,927-56-0,7.52662012420796e-06,4.17721013507207e-10,180182.942222946,6.50479858034684e-06,Baseline
"2,5-Hexanedione",110-13-4,2.21371180123764e-07,2.47030091125452e-11,89613.0423282492,1.91317605304319e-07,Baseline
4-Oxopentanoic acid,123-76-2,6.14305024843444e-05,1.29823246793078e-10,4731856.89018062,5.30906354719485e-05,Baseline
5-Hexen-2-one,109-49-9,1.44998122981065e-05,3.73983975082102e-08,3877.12128438748,1.25313031474329e-05,Baseline
4-(4-Hydroxyphenyl)butan-2-one,5471-51-2,3.32056770185646e-07,7.0301410139766e-10,4723.3301512087,2.86976407956478e-07,Baseline
4-(p-Hydroxyphenyl)-2-butanone acetate,6/3/3572,3.20988211179457e-06,8.10846476490357e-09,3958.68047141073,2.77410527691262e-06,Baseline
Benzylacetone,2550-26-7,4.75948037266092e-06,4.29347021828387e-08,1108.5392772477,4.11332851404286e-06,Baseline
4-(2-Furyl)butan-2-one,699-17-2,1.88165503105199e-06,3.2397431372809e-09,5808.03770953043,1.62619964508671e-06,Baseline
"Hexanoic acid, 5-oxo-",6/1/3128,7.93615680743693e-05,1.06175726514284e-09,747454.909702855,6.85873615015983e-05,Baseline
7-hydroxyheptan-2-one,5070-59-7,1.67135240993442e-05,3.51205231241616e-09,47589.0522480455,1.44444792004761e-05,Baseline
Acetopropyl alcohol,1071-73-4,0.000131715852173639,6.10011922721864e-09,215923.406194956,0.00011383397515607,Baseline
1-Chloropropan-2-one,78-95-5,3.32056770185646e-07,2.64576907415763e-10,12550.4819535835,2.86976407956478e-07,Baseline
"2-Butanone, 4-hydroxy-",590-90-9,0.000309255538632898,7.44637076958106e-09,415310.421952434,0.000267270694610133,Baseline
Iodoacetone,4/3/3019,8.85484720495055e-06,1.16985106348328e-08,7569.20900561896,7.65270421217275e-06,Baseline
N-Nitrosobis(2-oxopropyl)amine,60599-38-4,5.53427950309409e-07,2.48630312216878e-11,222590.699168916,4.78294013260797e-07,Baseline
1-Nitrosopropan-2-one,44396-45-4,7.79226554035648e-05,1.59410452757159e-08,48881.772842255,6.73437970671203e-05,Baseline
Phthalimidoacetone,3416-57-7,0.000513691823477194,1.40989739745698e-06,3643.46954894545,0.000443952503108672,Baseline
"5-Fluoro-1-(2-oxopropyl)pyrimidine-2,4(1H,3H)-dione",72975-34-9,1.88165503105199e-06,2.02404523073049e-12,9296506.82940958,1.62619964508671e-06,Baseline
1-Piperidinoacetone,6784-61-8,1.46104978881684e-05,2.09898590915259e-08,6960.74129152539,1.2626961950085e-05,Baseline
"Benzoic acid, acetylmethyl ester",6656-60-6,2.21371180123764e-07,3.2891602502816e-09,673.032516748951,1.91317605304319e-07,Baseline
"2-Propanone, 1-(acetyloxy)-",592-20-1,2.21371180123764e-06,1.20047691280576e-09,18440.269676355,1.91317605304319e-06,Baseline
Tetraacetylethylenediamine,10543-57-4,4.09536683228963e-06,1.19272360342795e-10,343362.604757659,3.5393756981299e-06,Baseline
N-phenylacetohydrazide,2116-41-8,5.53427950309409e-07,1.01689599311487e-09,5442.32600046144,4.78294013260797e-07,Baseline
Nihydrazone,67-28-7,0,0,10904.862868208,0,Baseline
Acetimidoquinone,50700-49-7,1.32822708074258e-06,8.13602317931625e-10,16325.2617583399,1.14790563182591e-06,Baseline
"1H-Imidazole, 1-acetyl-",2466-76-4,0.00112899301863119,1.03188306573547e-07,109410.9454957,0.000975719787052026,Baseline
"Piperidine, 1-acetyl-",618-42-8,0.000852168357886428,1.37419512953641e-06,6201.21800441771,0.000736477121618976,Baseline
1-Acetylpiperazine,13889-98-0,0.000700971841861898,5.34679615432017e-09,1311012.84139198,0.000605807197196126,Baseline
N-Acetylmorpholine,1696-20-4,0.000957208982855154,7.57065247887061e-08,126436.788047884,0.000827257325335875,Baseline
N-Acetylcyanamide,5634-51-5,0.000253248630061586,3.22018626594898e-09,786440.935853611,0.000218867340468141,Baseline
Diacetamide,625-77-4,2.34653450931189e-05,2.96905720083962e-11,7903298.4229752,2.02796661622578e-05,Baseline
"Acetamide, N-(aminocarbonyl)-",591-07-1,0.000135589847825805,1.91454830487257e-09,708208.027348936,0.000117182033248895,Baseline
Linezolid,165800-03-3,5.53427950309409e-07,9.5286562861203e-10,5808.03770953043,4.78294013260797e-07,Baseline
"Acetamide, N-ethenyl-",5202-78-8,3.22095067080076e-05,7.52939583850823e-09,42778.3415812405,2.78367115717784e-05,Baseline
"2,6-Dimethylacetaminophen",6337-56-0,1.77096944099011e-06,7.41901272976917e-09,2387.06888031611,1.53054084243455e-06,Baseline
N-Acetyl-o-toluidine,120-66-1,2.21371180123764e-07,1.41267430803466e-09,1567.0362153874,1.91317605304319e-07,Baseline
"Acetamide, N-(2,6-dimethylphenyl)-",2198-53-0,2.21371180123764e-07,3.51413421884157e-09,629.945148187136,1.91317605304319e-07,Baseline
"Acetamide, N-(2-nitrophenyl)-",552-32-9,3.32056770185646e-07,8.21484271856968e-10,4042.15615029403,2.86976407956478e-07,Baseline
N-(2-Chloro-4-formylphenyl)acetamide,475150-60-8,1.10685590061882e-07,1.09089114172343e-09,1014.63460311005,9.56588026521595e-08,Baseline
"Acetamide, N-(2-chlorophenyl)-",533-17-5,0,0,2295.35120095377,0,Baseline
2-Acetamido-4-cresol,6375-17-3,2.65645416148516e-06,9.42272324116657e-09,2819.20002688764,2.29581126365183e-06,Baseline
2-Hydroxyacetanilide,614-80-2,1.88165503105199e-06,2.52016099841656e-09,7466.40802803571,1.62619964508671e-06,Baseline
"Acetamide, N-(3,5-dimethylphenyl)-",2050-45-5,2.21371180123764e-07,3.51413421884157e-09,629.945148187136,1.91317605304319e-07,Baseline
N-(3-Chloro-4-methylphenyl)acetamide,7149-79-3,0,0,471.345951731991,0,Baseline
"Acetamide, N-(4-bromophenyl)-",103-88-8,0,0,397.174218471957,0,Baseline
N-Acetyl-p-toluidine,103-89-9,3.32056770185646e-07,2.11901146205198e-09,1567.0362153874,2.86976407956478e-07,Baseline
"N-(2,4-Dimethylphenyl)acetamide",2050-43-3,2.21371180123764e-07,2.4652756673471e-09,897.957104983652,1.91317605304319e-07,Baseline
4'-(Chloroacetyl)acetanilide,140-49-8,1.10685590061882e-07,6.31114444589754e-10,1753.81170579658,9.56588026521595e-08,Baseline
"Acetamide, N-[4-[(2-pyridinylamino)sulfonyl]phenyl]-",19077-98-6,1.4057069937859e-05,1.35684155561072e-08,10360.1410789131,1.21486679368243e-05,Baseline
4-(Acetylamino)benzenesulfonyl chloride,121-60-8,2.96637381365843e-05,2.15439060902599e-07,1376.89692910403,2.56365591107787e-05,Baseline
"Acetamide, N-(4-formylphenyl)-",122-85-0,5.53427950309409e-07,2.27330531359994e-09,2434.46380474525,4.78294013260797e-07,Baseline
4-Aminoacetanilide,122-80-5,2.65645416148516e-06,7.66180720147494e-10,34671.3783266927,2.29581126365183e-06,Baseline
Acetaminophen,103-90-2,1.54959826086635e-06,8.61159860964937e-10,17994.3159349068,1.33922323713023e-06,Baseline
Diacetamate,2623-33-8,1.10685590061882e-07,1.13939700263831e-10,9714.40067031828,9.56588026521595e-08,Baseline
N-Acetyl-m-toluidine,537-92-8,2.21371180123764e-07,2.00190096043365e-07,11.0580485498049,1.91317605304319e-07,TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability
"Acetamide, N-(2,3-dimethylphenyl)- (9CI)",134-98-5,0,0,629.945148187136,0,Baseline
3-Aminoacetanilide,102-28-3,2.32439739129952e-06,4.62909144588931e-10,50212.8207763883,2.00883485569535e-06,Baseline
3-Acetamidophenol,621-42-1,2.76713975154705e-06,3.78980165408304e-09,7301.54241334977,2.39147006630399e-06,Baseline
Acetanilide,103-84-4,1.10685590061882e-07,3.23130417112655e-10,3425.41538029498,9.56588026521595e-08,Baseline
Cl 13850,13018-60-5,2.21371180123764e-07,1.25864667181815e-09,1758.80320570019,1.91317605304319e-07,Baseline
"2-Acetylamino-1,3,4-thiadiazole",5393-55-5,5.26863408694558e-05,3.39327948924689e-09,155266.729535294,4.55335900624279e-05,Baseline
Citiolone,1195-16-0,4.42742360247527e-07,9.99941699036974e-12,442768.174058472,3.82635210608638e-07,Baseline
N-Benzylacetamide,588-46-5,9.96170310556936e-07,2.51642009945283e-09,3958.68047141073,8.60929223869435e-07,Baseline
3-acetamidopropanal,73323-68-9,9.71819480743322e-05,7.8174557860952e-10,1243140.36092393,8.3988428728596e-05,Baseline
N-Acetyltryptamine,1016-47-3,5.53427950309409e-07,4.64756312489405e-09,1190.79168036481,4.78294013260797e-07,Baseline
4-acetamidobutanal,24431-54-7,0.000109800105341387,1.79226761921389e-09,612632.310957817,9.48935322309421e-05,Baseline
6-Acetamidohexanal,123090-43-7,1.7820379999963e-05,1.49368303039711e-09,119304.963886651,1.54010672269977e-05,Baseline
"N,N'-Hexamethylenebisacetamide",3073-59-4,4.31673801241339e-06,1.12143905017868e-09,38492.8455249138,3.73069330343422e-06,Baseline
N-(6-Hydroxyhexyl)acetamide,23363-92-0,3.51980176396784e-05,9.63599932589992e-09,36527.6256766355,3.04194992433867e-05,Baseline
N-(2-Hydroxyethyl)acetamide,142-26-7,5.20222273290845e-06,4.04247424704704e-11,1286890.75427223,4.49596372465149e-06,Baseline
2-Acetamidoethanethiol,1190-73-4,5.84419915526736e-05,5.04230322422066e-09,115903.36589031,5.05078478003402e-05,Baseline
"N,N'-Diacetylhydrazine",3148-73-0,3.35377337887502e-05,3.42900045443548e-10,978061.514846651,2.89846172036043e-05,Baseline
1-Acetyl-2-phenylhydrazine,114-83-0,2.21371180123764e-07,8.16131786617691e-07,2.71244404094584,1.91317605304319e-07,TOX21_CASP3_CHO_viability|TOX21_ERR_viability|TOX21_TR_LUC_GH3_Antagonist_viability
Flurogestone acetate,2529-45-5,0,0,707.565305754755,0,Baseline
Isobornyl acetate,125-12-2,0,0,78.1092359319627,0,Baseline
tert-Butyl acetate,540-88-5,8.057910956505e-05,8.97360342914342e-07,897.957104983652,6.96396083307721e-05,Baseline
Dimethylbenzylcarbinyl acetate,151-05-3,0,0,145.615491197515,0,Baseline
Acetic anhydride,108-24-7,1.10685590061882e-06,6.71816975636267e-11,164755.571942869,9.56588026521594e-07,Baseline
5-Nitro-2-furanmethanediol diacetate,92-55-7,3.07705940372031e-05,2.45494167535981e-05,12.5341446381585,2.65931471373003e-05,TOX21_Aromatase_Inhibition_viability
"D-Glucose, 2,3,4,5,6-pentaacetate",3891-59-6,2.21371180123764e-07,9.45745257833515e-10,2340.70621332931,1.91317605304319e-07,Baseline
Sucrose octaacetate,126-14-7,0,0,362.439922110083,0,Baseline
"1,2,3,5-Tetraacetyl-.-d-ribofuranose",13035-61-5,7.74799130433173e-07,1.3052682279354e-09,5935.93802293574,6.69611618565116e-07,Baseline
"1,3,4,6-Tetra-O-acetyl-2-deoxy-D-glucopyranose",69515-91-9,3.32056770185646e-07,7.24048133587606e-10,4586.11457970796,2.86976407956478e-07,Baseline
Methylazoxymethanol acetate,592-62-1,5.53427950309409e-07,7.64557167408636e-10,7238.5424386927,4.78294013260797e-07,Baseline
Vinyl acetate,108-05-4,0.000673853872296737,1.110692564631e-06,6066.97022880141,0.000582370790546347,Baseline
"Acetic acid, 2-methylphenyl ester",533-18-6,0,0,609.590916041335,0,Baseline
"Acetic acid, 2-nitrophenyl ester",610-69-5,0,0,1376.89692910403,0,Baseline
Aspirin,50-78-2,6.30907863352727e-06,2.4748212307862e-09,25493.0681660711,5.45255175117309e-06,Baseline
"1,2-Benzenediol, 4-(2-propenyl)-, diacetate",13620-82-1,7.74799130433173e-07,5.73108462422413e-09,1351.92407935883,6.69611618565116e-07,Baseline
"Acetic acid, 4-nitrophenyl ester",830-03-5,0,0,1538.14104035509,0,Baseline
"2,5-Cyclohexadien-1-one, 4-[[4-(acetyloxy)phenyl]imino]-",7761-80-0,1.10685590061882e-07,6.43142814949534e-10,1721.01106455752,9.56588026521595e-08,Baseline
4-Hydroxyphenylacetate,3233-32-7,1.10685590061882e-07,1.52911433481727e-10,7238.5424386927,9.56588026521595e-08,Baseline
Phenyl acetate,122-79-2,5.42359391303221e-06,4.63714158779217e-08,1169.59851459151,4.68728132995581e-06,Baseline
2-Acetoxybenzoyl chloride,5538-51-2,0.000223363520744878,1.13611140975191e-06,1966.0353626204,0.000193039463752058,Baseline
Catechol diacetate,635-67-6,4.42742360247527e-07,3.96659653485475e-10,11161.769450387,3.82635210608638e-07,Baseline
"2H-1-Benzopyran-2-one, 7-(acetyloxy)-",10387-49-2,0,0,7238.5424386927,0,Baseline
5-Acetoxyindole,5594-91-2,4.64879478259904e-06,2.96661604687278e-08,1567.0362153874,4.0176697113907e-06,Baseline
3-Indoxyl acetate,608-08-2,1.10685590061882e-07,1.78619542915145e-09,619.67233963007,9.56588026521595e-08,Baseline
Jasmacyclen,5413-60-5,1.10685590061882e-07,5.67089994867002e-09,195.181701429666,9.56588026521595e-08,Baseline
Cyclohexyl acetate,622-45-7,2.21371180123764e-07,5.15919805957741e-09,429.080600448776,1.91317605304319e-07,Baseline
"3,4-dihydro-2h-pyran-4-yl acetate",5331-58-8,1.10685590061882e-06,4.12825052848383e-10,26811.7424798182,9.56588026521594e-07,Baseline
Aceclidine,827-61-2,3.67476159005448e-05,2.17194293781753e-09,169192.363485712,3.17587224805169e-05,Baseline
(Acetyloxy)acetonitrile,1001-55-4,4.31673801241339e-06,3.22067427438281e-10,134032.120129274,3.73069330343422e-06,Baseline
Acreozast,123548-56-1,1.10685590061882e-07,4.45788658790038e-10,2482.91624022704,9.56588026521595e-08,Baseline
"1,2-Diacetylglycerol",102-62-5,5.53427950309409e-07,2.80669278479961e-11,197181.520295575,4.78294013260797e-07,Baseline
Triacetin,102-76-1,8.85484720495055e-07,5.04257475093132e-10,17560.1704333984,7.65270421217276e-07,Baseline
Acetoxyacetic acid,13831-30-6,3.67476159005448e-05,2.31553603453311e-10,1587002.54940987,3.17587224805169e-05,Baseline
"Acetin, 1-mono-",106-61-6,3.43125329191834e-06,1.57122489328471e-11,2183807.87281518,2.96542288221694e-06,Baseline
Allyl acetate,591-87-7,1.10685590061882e-07,2.68159836926497e-10,4127.59760486508,9.56588026521595e-08,Baseline
2-oxoethyl acetate,5371-49-3,5.20222273290845e-06,1.03603475217523e-09,50212.8207763883,4.49596372465149e-06,Baseline
Benzyl acetate,140-11-4,1.10685590061882e-07,1.56431624277867e-09,707.565305754755,9.56588026521595e-08,Baseline
Hydroxytyrosol acetate,69039-02-7,1.10685590061882e-07,8.49141970311271e-10,1303.49922547472,9.56588026521595e-08,Baseline
beta-Fluoroethylacetate,462-26-0,2.32439739129952e-06,1.56792130233869e-09,14824.7070043151,2.00883485569535e-06,Baseline
C.I. Disperse Orange 30,5261-31-4,7.85867689439361e-06,5.2838705226885e-06,14.8729550821677,6.79177498830332e-06,Baseline
"1,2-Ethanediol diacetate",111-55-7,0,0,48881.772842255,0,Baseline
2-(bromomethoxy)ethyl acetate,81777-40-4,9.96170310556936e-07,1.67820200734552e-09,5935.93802293574,8.60929223869435e-07,Baseline
Acetyl nitrite,5813-49-0,0.00020941713639708,6.87379837366798e-08,30465.9992936819,0.000180986454617886,Baseline
Succinimidyl acetate,14464-29-0,4.42742360247527e-07,9.07862369948799e-12,487675.637742863,3.82635210608638e-07,Baseline
Thiophenyl acetate,934-87-2,2.21371180123764e-07,4.47879291752178e-09,494.265272363281,1.91317605304319e-07,Baseline
