Name,CAS,Conc,Effecti,AC10µM,pi,Endpoint(s)
"4,4'-Thiobis(6-tert-butyl-m-cresol)",96-69-5,0.000521733382271164,0.000564916857076377,9.23557822245381,0.0021170865847475,TOX21_AP1_BLA_Agonist_viability|TOX21_ARE_BLA_agonist_viability|TOX21_AR_BLA_Antagonist_viability|TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_CASP3_CHO_viability|TOX21_ERR_viability|TOX21_ERa_BLA_Antagonist_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_GR_BLA_Antagonist_viability|TOX21_HSE_BLA_agonist_viability|TOX21_NFkB_BLA_agonist_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_PXR_viability|TOX21_RORg_LUC_CHO_Antagonist_viability|TOX21_SBE_BLA_Agonist_viability|TOX21_SSH_3T3_GLI3_Agonist_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability|TOX21_TR_LUC_GH3_Antagonist_viability|TOX21_VDR_BLA_Agonist_viability|TOX21_VDR_BLA_antagonist_viability|TOX21_p53_BLA_p2_viability|TOX21_p53_BLA_p3_viability|TOX21_p53_BLA_p4_viability|TOX21_p53_BLA_p5_viability
4-Methylcatechol,452-86-8,1.44125243721316e-08,7.26662688567217e-09,19.8338577153992,5.84830548272791e-08,TOX21_SSH_3T3_GLI3_Agonist_viability
"3,4-Dinitrotoluene",610-39-9,3.45900584931159e-06,2.65355207309816e-05,1.30353795743417,1.4035933158547e-05,NVS_ENZ_rMAOAC
Clofilium tosylate,92953-10-1,1.44125243721316e-08,1.19569374426396e-07,1.20536922111302,5.84830548272791e-08,TOX21_TR_RXR_BLA_Antagonist_Followup_viability
2-Dodecylisoquinolinium tosylate,5412-37-3,1.44125243721316e-08,5.12741197503697e-08,2.8108769964847,5.84830548272791e-08,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_ERa_BLA_Antagonist_viability|TOX21_TR_LUC_GH3_Antagonist_viability
Diiodomethyl 4-methylphenyl sulfone,20018-09-1,1.06652680353774e-06,2.4271294140687e-05,0.439419009697498,4.32774605721865e-06,NVS_GPCR_hDRD1|NVS_TR_rVMAT2
"3,4-Diaminotoluene",496-72-0,1.87362816837711e-07,1.7845905234371e-06,1.04989247884637,7.60279712754628e-07,INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|NETWORK_BURST_PERCENTAGE|SYNCHRONY_INDEX
C.I. Solvent Orange 7,3118-97-6,2.49336671637877e-06,1.51217006658671e-05,1.64886660004244,1.01175684851193e-05,BSK_SAg_Proliferation_down|TOX21_CASP3_CHO_viability|TOX21_PXR_viability
1-Phenyl-3-methyl-5-pyrazolone,89-25-8,8.64751462327897e-08,1.26981473174662e-07,6.8100600875723,3.50898328963674e-07,TOX21_MMP_rhodamine
"2,2-Dichloro-1-(3-methyl-2,3-dihydro-4H-1,4-benzoxazin-4-yl)ethanone",98730-04-2,0,0,3.14127675233068,0,ACEA_AR_agonist_AUC_viability|ACEA_ER_AUC_viability|BSK_3C_Proliferation_down|BSK_3C_Vis_down|BSK_CASM3C_Proliferation_down|BSK_CASM3C_SRB_down|BSK_SAg_SRB_down|BSK_hDFCGF_Proliferation_down|BSK_hDFCGF_SRB_down|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_Aromatase_Inhibition_viability|TOX21_CASP3_CHO_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability
Flopropione,2295-58-1,0,0,2.01549724460801,0,TOX21_MMP_ratio_down
Iopanoic acid,96-83-3,2.88250487442632e-06,9.20417840923159e-05,0.313173511666748,1.16966109654558e-05,ACEA_AR_agonist_AUC_viability
2-Ethylphenol,90-00-6,0,0,2.90693303691364,0,TOX21_RT_HEK293_FLO_40hr_viability
"2,2'-Methylenebis(ethyl-6-tert-butylphenol)",88-24-4,0.000736047619684761,0.0188816196553714,0.389822289146351,0.00298672961002914,TOX21_MMP_rhodamine
Enefexine,67765-04-2,8.64751462327897e-08,2.83230081392225e-07,3.05317661908364,3.50898328963674e-07,TOX21_PR_BLA_Agonist_viability
Metolachlor ESA,171118-09-5,1.9168657414935e-06,9.58667815133377e-07,19.9950985235362,7.77824629202812e-06,TOX21_RT_HEPG2_GLO_00hr_ctrl_viability
Imazethapyr,81335-77-5,2.88250487442632e-08,2.32917000595504e-05,0.0123756740257541,1.16966109654558e-07,NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|AREA_UNDER_CROSS_CORRELATION
Pyrimethamine,58-14-0,0,0,0.404722447982603,0,NVS_GPCR_hAdra2A|NVS_GPCR_hDRD1|NVS_GPCR_rAdra1A|NVS_GPCR_rAdra1B|NVS_GPCR_rAdra1_NonSelective|NVS_GPCR_rAdra2_NonSelective|NVS_GPCR_rmAdra2B|NVS_IC_rCaBTZCHL|NVS_IC_rNaCh_site2|NVS_TR_gDAT|NVS_TR_hDAT|NVS_TR_hNET|NVS_GPCR_g5HT4|NVS_GPCR_h5HT2A|NVS_GPCR_h5HT7|NVS_GPCR_p5HT2C
Valproic acid,99-66-1,2.88250487442632e-08,3.7466485439487e-09,76.935555620287,1.16966109654558e-07,%SiNS|NSDsd|#SiNS
6-Propyl-2-thiouracil,51-52-5,2.45012914326237e-07,0.000244244224794925,0.0100314721681529,9.94211932063744e-07,NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|AREA_UNDER_CROSS_CORRELATION
MEHP,4376-20-9,2.53660428949516e-06,4.06649228602604e-05,0.623781901225256,1.02930176496011e-05,NCCT_MITO_basal_resp_rate_OCR_dn
gamma-Decanolactone,706-14-9,2.88250487442632e-08,2.86092310594205e-07,1.00754363807942,1.16966109654558e-07,ACEA_AR_antagonist_AUC_viability
5-Heptyldihydro-2(3H)-furanone,104-67-6,7.20626218606581e-08,3.14954607805282e-07,2.28803199174689,2.92415274136395e-07,NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|AREA_UNDER_CROSS_CORRELATION
"N,N-Dimethyldecylamine oxide",2605-79-0,0,0,4.95638712464101,0,TOX21_MMP_ratio_up
Lauryl gallate,1166-52-5,4.7417205184313e-06,2.37665207313718e-05,1.9951260733643,1.92409250381748e-05,TOX21_MMP_ratio_down
Decyl beta-D-glucopyranoside,58846-77-8,0,0,1.03480496138248,0,TOX21_RT_HEK293_GLO_32hr_viability
Di-n-octyl phthalate,117-84-0,0.233338769584811,1.2925725184925,1.80522768546053,0.946840657653648,BSK_SAg_PBMCCytotoxicity_up
Carmofur,61422-45-5,1.44125243721316e-08,5.93981983590682e-08,2.42642449944465,5.84830548272791e-08,TOX21_ERb_BLA_Agonist_viability
N-Butylbenzenesulfonamide,3622-84-2,0.000957279868796982,0.00967363446030647,0.989576226727358,0.00388444450162788,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability
2-Butoxyethanol,111-76-2,0.000144989995183644,0.0168418914747901,0.0860889024256411,0.000588339531562428,SH-S5Y5 neurite outgrowth
"3,6,9,12-Tetraoxahexadecan-1-ol",1559-34-8,1.44125243721316e-07,2.94470208898585e-07,4.89439132944523,5.84830548272791e-07,TOX21_PR_BLA_Antagonist_viability
Dibutyl butylphosphonate,78-46-6,6.65137999773874e-05,4.70866884651795e-05,14.1258181761018,0.000269899298027893,TOX21_RT_HEPG2_GLO_00hr_ctrl_viability
Tributyl phosphate,126-73-8,0.00081142512215101,0.00388989600707637,2.08598152926169,0.00329259598677581,NCCT_MITO_basal_resp_rate_OCR_dn|NCCT_MITO_max_resp_rate_OCR_dn|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|INTER_BURST_INTERVAL_AVG_(SEC)|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION
Propylparaben,94-13-3,0,0,0.713099042501998,0,NVS_GPCR_hAdoRA1|NVS_TR_hDAT
Oxibendazole,20559-55-1,0,0,0.0878313412227301,0,TOX21_PGC_ERR_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability
Albendazole oxide,54029-12-8,1.44125243721316e-08,6.36022641492738e-08,2.26603951367291,5.84830548272791e-08,TOX21_RT_HEK293_GLO_40hr_viability
4-(Diethylamino)salicylaldehyde,17754-90-4,0,0,5.33250859943809,0,TOX21_RXR_BLA_Agonist_viability
4-(Diethylamino)benzaldehyde,120-21-8,0,0,1.88355662383692,0,NVS_TR_rSERT
"N,N-Diethyl-p-phenylenediamine",93-05-0,1.44125243721316e-08,3.94250379561243e-08,3.65567799533159,5.84830548272791e-08,TOX21_AR_BLA_Antagonist_viability|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_CAR_Antagonist_viability|TOX21_CASP3_CHO_viability|TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_H2AX_HTRF_CHO_viability|TOX21_MMP_viability|TOX21_PR_BLA_Antagonist_viability|TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RXR_BLA_Agonist_viability|TOX21_SBE_BLA_Antagonist_viability|TOX21_SSH_3T3_GLI3_Agonist_viability|TOX21_VDR_BLA_Agonist_viability
"N-Ethyl-N-(3-methylphenyl)ethane-1,2-diamine",19248-13-6,4.4678825553608e-07,2.03635487844474e-07,21.9405890527939,1.81297469964565e-06,TOX21_RT_HEPG2_FLO_24hr_viability
Cyanazine,21725-46-2,3.02663011814764e-07,1.85249793538392e-06,1.63381025173471,1.22814415137286e-06,NVS_GPCR_bAdoR_NonSelective|NVS_GPCR_hAdoRA1
Atrazine,1912-24-9,1.31153971786398e-06,7.04772501348933e-06,1.8609405380512,5.3219579892824e-06,NVS_GPCR_bAdoR_NonSelective|NUMBER_OF_BURSTS|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|NETWORK_BURST_PERCENTAGE|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX|SH-S5Y5 neurite outgrowth
N-Ethylperfluorooctanesulfonamide,4151-50-2,1.90245321712137e-06,1.5232405006286e-06,12.4895130896026,7.71976323720084e-06,APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn|APR_HepG2_MicrotubuleCSK_24h_up|APR_HepG2_MicrotubuleCSK_72h_up|TOX21_ARE_BLA_agonist_viability
Ethyl 4-oxo-1-piperidinecarboxylate,29976-53-2,1.0290542401702e-05,0.000527628736677886,0.195033774439474,4.17569011466773e-05,TOX21_RT_HEPG2_FLO_40hr_ctrl_viability
"Ethyl 4-(5-chloro-2,3-dihydro-2-oxo-1h-benzimidazol-2-yl)piperidine-1-carboxylate",53786-46-2,0,0,0.50224826054555,0,TOX21_CAR_Antagonist_viability|TOX21_RT_HEK293_GLO_08hr_viability
Thiophanate,23564-06-9,0,0,21.5860580979083,0,TOX21_RT_HEK293_GLO_16hr_viability
2-Ethoxyaniline,94-70-2,1.44125243721316e-08,1.3498075446216e-07,1.06774661540153,5.84830548272791e-08,TOX21_RT_HEK293_GLO_40hr_viability
2-Ethoxy-5-(1-propenyl)phenol,94-86-0,0,0,0.728521911778959,0,NVS_TR_hNET
Oxyfluorfen,42874-03-3,1.39801486409677e-06,6.83295219697237e-06,2.04598952809331,5.67285631824607e-06,TOX21_MMP_rhodamine
4-Ethoxyphenol,622-62-8,0,0,8.58972442780259,0,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_24hr_viability
Tralkoxydim,87820-88-0,2.73837963070501e-07,6.28293241714755e-06,0.435844196450585,1.1111780417183e-06,NVS_GPCR_hAdra2A|NVS_GPCR_rmAdra2B
Ethyl 4-nitrophenyl ethylphosphonate,546-71-4,0,0,6.61952013790233,0,TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability
Paraoxon,311-45-5,2.04657846084269e-06,0.0111392777318424,0.00183726316024279,8.30459378547363e-06,SH-S5Y5 neurite outgrowth
Diazoxon,962-58-3,0,0,0.00467189774716212,0,SH-S5Y5 neurite outgrowth
Ethyl dichlorophosphate,1498-51-7,4.02109429982472e-06,7.39214175330616e-05,0.543968775764652,1.63167722968109e-05,TOX21_RT_HEK293_GLO_32hr_viability
Molinate,2212-67-1,1.38360233972463e-06,2.29363854169261e-05,0.603234692203765,5.61437326341879e-06,NVS_GPCR_hM2
Mabuterol hydrochloride,54240-36-7,2.88250487442632e-08,1.26847480875728e-07,2.27241791049071,1.16966109654558e-07,TOX21_AhR_LUC_Agonist_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability
Proguanil hydrochloride,637-32-1,1.44125243721316e-08,1.06955187598327e-07,1.34752924993767,5.84830548272791e-08,TOX21_CASP3_CHO_viability|TOX21_PPARd_BLA_antagonist_viability|TOX21_RT_HEPG2_FLO_16hr_ctrl_viability
Isoproterenol hydrochloride,51-30-9,4.2372821654067e-06,2.99955583550932e-05,1.41263653613143,1.71940181192201e-05,NVS_GPCR_rAdrb_NonSelective|NVS_TR_hDAT|BURST_DURATION_AVG_ (SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NETWORK_BURST_PERCENTAGE
2-Chloropropyldimethylamine hydrochloride,4584-49-0,1.26830214474758e-06,7.972838259279e-07,15.9077872082943,5.14650882480056e-06,BSK_SAg_PBMCCytotoxicity_down|BSK_SAg_Proliferation_down
Cycloguanil hydrochloride,152-53-4,4.28051973852309e-06,2.58771169231347e-05,1.65417181181271,1.73694672837019e-05,TOX21_p53_BLA_p2_viability|TOX21_p53_BLA_p4_viability
"(-)-2,5-Dimethoxy-4-ethylamphetamine hydrochloride",42011-76-7,2.88250487442632e-08,3.32297692471329e-08,8.67446551611258,1.16966109654558e-07,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability
"(+)-2,5-Dimethoxy-4-ethylamphetamine hydrochloride",50505-91-4,1.44125243721316e-08,2.84304819373668e-08,5.06939150869227,5.84830548272791e-08,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_TR_LUC_GH3_Antagonist_viability
Irinotecan hydrochloride,100286-90-6,0,0,1.40323754720254,0,TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_40hr_viability
Benzidine dihydrochloride,531-85-1,0,0,4.13775695063119,0,TOX21_ERb_BLA_Agonist_viability
N-(1-Naphthyl)ethylenediamine dihydrochloride,1465-25-4,4.32375731163948e-08,5.35779781370362e-08,8.07002701852732,1.75449164481837e-07,TOX21_ERb_BLA_Antagonist_viability|TOX21_RT_HEK293_GLO_00hr_viability
Clonidine hydrochloride,4205-91-8,1.44125243721316e-08,5.91522220844614e-09,24.3651444768253,5.84830548272791e-08,TOX21_PR_BLA_Antagonist_viability
"1,3-Dichloro-6,7,8,9,10,12-hexahydroazepino[2,1-b]quinazoline hydrochloride (1:1)",149062-75-9,1.44125243721316e-08,6.00483275937827e-07,0.240015416742828,5.84830548272791e-08,NVS_ENZ_hAChE|NVS_ENZ_rAChE|NVS_ENZ_rMAOAC|NVS_ENZ_rMAOAP|NVS_GPCR_gMPeripheral_NonSelective|NVS_GPCR_hAdra2A|NVS_GPCR_hM1|NVS_GPCR_hM2|NVS_GPCR_hM3|NVS_GPCR_hM4|NVS_GPCR_hM5|NVS_GPCR_rAdra1A|NVS_GPCR_rAdra1_NonSelective|NVS_GPCR_rAdra2_NonSelective|NVS_GPCR_rOpiate_NonSelective|NVS_GPCR_rmAdra2B|NVS_LGIC_hNNR_NBungSens|NVS_LGIC_rNNR_BungSens|NVS_TR_hNET
Dexchlorpheniramine hydrochloride,5502-69-2,3.6031310930329e-07,7.27927260383857e-07,4.94985047150572,1.46207637068198e-06,TOX21_PXR_viability
Clomipramine hydrochloride,17321-77-6,8.35926413583633e-06,1.08397905983993e-05,7.71164724996693,3.39201717998219e-05,ATG_XTT_Cytotoxicity_up|TOX21_ERb_BLA_Agonist_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_PPARd_BLA_Agonist_viability|TOX21_PPARd_BLA_antagonist_viability|TOX21_TR_LUC_GH3_Antagonist_viability|TOX21_VDR_BLA_antagonist_viability
Diphenhydramine hydrochloride,147-24-0,4.92187707308294e-05,0.000812857070527861,0.605503384486368,0.000199719632235158,NVS_ENZ_hES|NVS_GPCR_gMPeripheral_NonSelective|NVS_GPCR_gOpiateK|NVS_GPCR_hAdra2A|NVS_GPCR_hAdra2C|NVS_GPCR_hDRD1|NVS_GPCR_hM1|NVS_GPCR_hM2|NVS_GPCR_hM3|NVS_GPCR_hM4|NVS_GPCR_hM5|NVS_GPCR_rAdra1A|NVS_GPCR_rAdra1B|NVS_GPCR_rAdra1_NonSelective|NVS_GPCR_rAdra2_NonSelective|NVS_GPCR_rOpiate_NonSelective|NVS_GPCR_rmAdra2B|NVS_IC_rCaBTZCHL|NVS_IC_rNaCh_site2|NVS_TR_gDAT|NVS_TR_hDAT|NVS_TR_hNET|NVS_TR_rNET|NVS_GPCR_h5HT2A|NVS_GPCR_h5HT7|NVS_GPCR_p5HT2C|NVS_GPCR_r5HT_NonSelective|NVS_TR_rSERT|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|NUMBER_OF_SPIKES_PER_BURST_AVG|INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|NETWORK_BURST_PERCENTAGE|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX
Naftifine hydrochloride,65473-14-5,2.69514205758861e-06,1.57248729697221e-05,1.71393566280506,1.09363312527012e-05,TOX21_RT_HEPG2_GLO_08hr_ctrl_viability|TOX21_RT_HEPG2_GLO_24hr_ctrl_viability|TOX21_RXR_BLA_Agonist_viability
-Methyl-2H-isothiazol-3-one hydrochloride,26172-54-3,4.32375731163948e-08,4.19018787406231e-08,10.3187671808321,1.75449164481837e-07,TOX21_CASP3_CHO_viability
"L-3,4-Dihydroxyphenylalanine methyl ester hydrochloride",1421-65-4,1.00887670604921e-07,2.06129957279946e-07,4.89437207168801,4.09381383790954e-07,TOX21_Aromatase_Inhibition_viability
"R-(-)-2,5-Dimethoxy-4-bromoamphetamine hydrochloride",50505-92-5,1.44125243721316e-08,3.07967669634066e-08,4.67988227116726,5.84830548272791e-08,TOX21_ERb_BLA_Agonist_viability|TOX21_PR_BLA_Agonist_viability|TOX21_PXR_viability|TOX21_TR_LUC_GH3_Antagonist_viability
"S-(+)-2,5-Dimethoxy-4-bromoamphetamine hydrochloride",50505-93-6,1.44125243721316e-08,4.30355905628639e-08,3.34897794677143,5.84830548272791e-08,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability
"4-Bromo-2,5-dimethoxyamphetamine hydrochloride",29705-96-2,1.44125243721316e-08,2.70199685035728e-08,5.33402708083315,5.84830548272791e-08,TOX21_PXR_viability|TOX21_RT_HEK293_GLO_40hr_viability
p-Anisidinium chloride,20265-97-8,2.88250487442632e-08,4.14434132035637e-07,0.695527865976651,1.16966109654558e-07,ACEA_ER_AUC_viability|NCCT_HEK293T_CellTiterGLO
1-Phenylcyclohexylamine hydrochloride,1934-71-0,0,0,8.01988935521013,0,TOX21_SSH_3T3_GLI3_Agonist_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability
C.I. Basic Red 9 monohydrochloride,569-61-9,0,0,1.80200440245791,0,TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881_viability|TOX21_Aromatase_Inhibition_viability|TOX21_CAR_Agonist_viabillity|TOX21_CAR_Antagonist_viability|TOX21_ELG1_LUC_Agonist_viability|TOX21_ERR_viability|TOX21_ERa_BLA_Antagonist_viability|TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780_viability|TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2_viability|TOX21_ERb_BLA_Agonist_viability|TOX21_H2AX_HTRF_CHO_viability|TOX21_MMP_viability|TOX21_PGC_ERR_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_PXR_viability|TOX21_RAR_LUC_Agonist_viability|TOX21_RAR_LUC_Antagonist_viability|TOX21_RORg_LUC_CHO_Antagonist_viability|TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_GLO_08hr_ctrl_viability|TOX21_RT_HEPG2_GLO_16hr_ctrl_viability|TOX21_RT_HEPG2_GLO_24hr_ctrl_viability|TOX21_RT_HEPG2_GLO_32hr_ctrl_viability|TOX21_TR_LUC_GH3_Antagonist_viability|TOX21_VDR_BLA_Agonist_viability
4-Chloroaniline hydrochloride,20265-96-7,3.25723050810175e-06,2.58848769286621e-05,1.25835271192464,1.32171703909651e-05,ACEA_ER_AUC_viability
C.I. Basic Orange 2,532-82-1,0,0,0.864668741834001,0,TOX21_MMP_ratio_down
"2'-Deoxy-2',2'-difluorocytidine monohydrochloride",122111-03-9,7.20626218606581e-08,1.66368516938806e-06,0.433150593553493,2.92415274136395e-07,TOX21_RT_HEK293_GLO_40hr_viability
Lindane,58-89-9,1.98748711091695e-05,0.000117371286078741,1.69333333331937,8.06481326068179e-05,NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|BURST_DURATION_AVG_ (SEC)|NUMBER_OF_SPIKES_PER_BURST_AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|AREA_UNDER_CROSS_CORRELATION|MFR|BR|BD|IBI|#NS|NSDsd|#SiNS|LD movement pattern (pearson) 5dpf|b D1 distmoved 5dpf|percent scrunching Tail 12d|mean firing rate|number network spikes|percent affected 4dpf|a L1 distmoved 5dpf|LD movement pattern (spearman) 1dpf|LD movement pattern (spearman) 5dpf|e L3 distmoved 5dpf
Captan,133-06-2,1.38360233972463e-06,4.35408640320178e-06,3.17770988354113,5.61437326341879e-06,TOX21_AR_BLA_Antagonist_viability|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_CAR_Agonist_viabillity|TOX21_CASP3_CHO_viability|TOX21_FXR_BLA_agonist_viability|TOX21_HRE_BLA_Agonist_viability|TOX21_PGC_ERR_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_RAR_LUC_Agonist_viability|TOX21_RORg_LUC_CHO_Antagonist_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_GLO_00hr_ctrl_viability|TOX21_RT_HEPG2_GLO_24hr_ctrl_viability|TOX21_RT_HEPG2_GLO_32hr_ctrl_viability|TOX21_RT_HEPG2_GLO_40hr_viability|TOX21_SBE_BLA_Antagonist_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability
"o,p'-DDE",3424-82-6,1.75832797340006e-06,2.4921158720776e-06,7.05556267708449,7.13493268892805e-06,BSK_3C_Proliferation_down|BSK_3C_Vis_down|BSK_LPS_SRB_down|BSK_SAg_Proliferation_down|TOX21_RT_HEPG2_FLO_40hr_ctrl_viability
MON-4660,71526-07-3,0,0,1.89360426471797,0,ACEA_ER_AUC_viability
"1-(2-Chlorophenyl)-1-(4-chlorophenyl)-2,2-dichloroethane",53-19-0,1.48449001032956e-06,0.00349636271411341,0.00424581238192842,6.02375464720975e-06,TOX21_RT_HEK293_FLO_24hr_viability
"p,p'-DDD",72-54-8,1.67185282716727e-06,1.53813979831572e-05,1.08693164886441,6.78403435996437e-06,APR_HepG2_MitoMembPot_24h_dn|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|BURST_DURATION_AVG_ (SEC)|NUMBER_OF_SPIKES_PER_BURST_AVG|INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|NETWORK_BURST_PERCENTAGE|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX
"2,2'-Dichlorobiphenyl",13029-08-8,3.11310526438043e-06,7.0431098416263e-06,4.42007200566617,1.26323398426923e-05,TOX21_RT_HEK293_FLO_16hr_viability|TOX21_RT_HEK293_FLO_24hr_viability|TOX21_RT_HEK293_FLO_40hr_viability|TOX21_RT_HEPG2_FLO_32hr_ctrl_viability
Dieldrin,60-57-1,1.49890253470169e-06,0.0207415531691662,0.000722656843716947,6.08223770203702e-06,SH-S5Y5 viability
Aldrin,309-00-2,1.42683991284103e-06,1.74640762383245e-06,8.1701424877536,5.78982242790063e-06,APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn|BSK_3C_Proliferation_down|BSK_hDFCGF_Proliferation_down|BSK_hDFCGF_SRB_down|TOX21_PPARd_BLA_Agonist_viability
Isodrin,465-73-6,1.70067787591153e-06,3.88242572409402e-06,4.38045180196819,6.90100046961893e-06,BSK_3C_SRB_down|BSK_3C_Vis_down|BSK_CASM3C_Proliferation_down|BSK_LPS_SRB_down|BSK_SAg_PBMCCytotoxicity_down|BSK_SAg_Proliferation_down|BSK_SAg_SRB_down|BSK_hDFCGF_Proliferation_down
