Name,CAS,Conc,Effecti,AC10µM,pi,Endpoint(s)
3-Methylbut-2-enal,107-86-8,4.37399315921681e-08,1.25098521138832e-10,3496.43874235943,3.88844273162863e-08,Baseline
Allethrin,584-79-2,5.7198372082066e-08,6.62627337081477e-07,0.863205739956257,5.08488664905282e-08,INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|NETWORK_BURST_PERCENTAGE|SYNCHRONY_INDEX
"(2Z)-3,7-dimethylocta-2,6-dienal",106-26-3,3.36461012247447e-09,2.66001609357951e-10,126.488337066668,2.99110979356048e-09,Baseline
"(2Z)-3,7-Dimethylocta-2,6-dien-1-ol",106-25-2,2.35522708573213e-08,2.68441404398434e-09,87.7371019202531,2.09377685549234e-08,Baseline
"(2E)-3,7-dimethylocta-2,6-dienal",141-27-5,3.36461012247447e-09,2.66001609357951e-10,126.488337066668,2.99110979356048e-09,Baseline
delta-Tocotrienol,25612-59-3,0.00127047678224636,0.00693619835227039,1.83166154963043,0.00112944305804844,Baseline
Geraniol,106-24-1,0,0,102.478629810271,0,Baseline
Linalool,78-70-6,6.72922024494895e-09,6.64652164526372e-10,101.2442387778,5.98221958712096e-09,Baseline
"3,7-Dimethyl-2,6-octadienal",5392-40-5,0,0,117.317225967769,0,Baseline
Squalene,7683-64-9,0.801113670161172,6.28031280575974,1.27559517326344,0.712183241846751,Baseline
"2H-1-Benzopyran-6-ol, 3,4-dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyl-3,7,11-tridecatrien-1-yl)-",1721-51-3,0.00828367012153215,0.0557849987543375,1.48492790293162,0.00736411231174591,Baseline
6-Methyl-5-hepten-2-one,110-93-0,6.72922024494895e-09,1.23685563061131e-10,544.058666056527,5.98221958712096e-09,Baseline
"2,2-Dimethylvinyl chloride",513-37-1,0,0,281.61998541577,0,Baseline
Galegine,543-83-9,1.81352485601374e-06,3.42116278690679e-10,53009.0197097409,1.6122081787291e-06,Baseline
Riboprine,7724-76-7,2.01876607348468e-08,1.36117111067866e-07,1.48310969697128,1.79466587613629e-08,TOX21_ARE_BLA_agonist_viability|TOX21_CAR_Agonist_viabillity|TOX21_CAR_Antagonist_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_NFkB_BLA_agonist_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_PXR_viability|TOX21_RORg_LUC_CHO_Antagonist_viability
6-(3-Methyl-2-buten-1-ylamino)purine,2365-40-4,3.36461012247447e-09,8.7350469853506e-11,385.185120139274,2.99110979356048e-09,Baseline
3-Methyl-2-buten-1-ol,556-82-1,5.38337619595916e-08,2.16816665368739e-10,2482.91624022704,4.78577566969677e-08,Baseline
"3,3-Dimethylallyl acetate",1191-16-8,3.36461012247447e-09,5.9877104849674e-11,561.919306372875,2.99110979356048e-09,Baseline
"3,3-Dimethylallyl pyrophosphate",358-72-5,2.01876607348468e-08,7.10596203834065e-15,28409468.8740569,1.79466587613629e-08,Baseline
"Aziridine, 1-(2-methyl-1-propenyl)-",80839-93-6,7.44588220103601e-05,2.57197217893939e-08,28950.0884263316,6.61932597314935e-05,Baseline
"Hydrazinecarboxamide, 2-(1-methylethylidene)-",110-20-3,9.38726224170378e-07,3.73152912101533e-11,251566.098970964,8.34519632403374e-07,Baseline
Acetone thiosemicarbazide,1752-30-3,3.36461012247447e-09,2.36738755203642e-13,142123.334203571,2.99110979356048e-09,Baseline
Hydralazine acetone hydrazone,56173-18-3,0,0,518.475684749977,0,Baseline
2-Bromopropane,75-26-3,3.36461012247447e-09,5.61051754971433e-11,599.696925044961,2.99110979356048e-09,Baseline
"2,4-Dimethylpentan-3-one",565-80-0,0.000498971681162964,3.96945887362476e-06,1257.02695770046,0.000443581582385019,Baseline
2-Ketoisovaleric acid,759-05-7,2.34849786548718e-06,8.04501739044275e-12,2919195.51134486,2.08779463590522e-06,Baseline
U 0521,5466-89-7,0,0,756.295306774935,0,Baseline
Butamisole,54400-59-8,1.34584404898979e-08,4.34946062728154e-11,3094.27803656417,1.19644391742419e-08,Baseline
Isobutyrylglycine,15926-18-8,4.57586976656528e-07,1.61068472869055e-13,28409468.8740569,4.06790931924226e-07,Baseline
n-(2-hydroxyethyl)-2-methylpropanamide,6282-73-1,1.94810926091272e-06,2.95515003868844e-10,65922.5161297507,1.73185257047152e-06,Baseline
Benzyl 2-methylpropanoate,103-28-6,0,0,187.367382187445,0,Baseline
2-Methylpropaneperoxoic acid,13122-72-0,3.23002571757549e-07,3.26503603211703e-10,9892.77204233842,2.87146540181806e-07,Baseline
Bromisovalum,496-67-3,5.04691518371171e-08,1.44344447467883e-10,3496.43874235943,4.48666469034072e-08,Baseline
"2,3-Dimethyl-2-(propan-2-yl)butanoic acid",23119-04-2,3.12908741390126e-07,3.02956657469419e-09,1032.84986045145,2.78173210801125e-07,Baseline
tert-Dodecanethiol,25103-58-6,6.29182092902726e-07,3.59695127730617e-07,17.4920938427037,5.5933753139581e-07,Baseline
"2-Amino-2,3-dimethylbutanenitrile",13893-53-3,3.46554842614871e-07,1.39452115978241e-10,24851.1713274357,3.0808430873673e-07,Baseline
3-Methyl-2-butanone,563-80-4,1.52080377535846e-06,2.05463144696434e-09,7401.83246783945,1.35198162668934e-06,Baseline
"2-Butanol, 3-methyl-",598-75-4,4.6128804779125e-06,1.24016770047588e-08,3719.56185936986,4.10081152697142e-06,Baseline
Isoaminile,77-51-0,0,0,174.518211371401,0,Baseline
2-Methylpropanoyl chloride,79-30-1,3.82556170925347e-06,1.87244675531009e-08,2043.08170494276,3.40089183527827e-06,Baseline
"Propanamide, 2-methyl-",563-83-7,2.78253257128639e-06,3.99413391025483e-10,69665.4802720137,2.47364779927452e-06,Baseline
DL-Valine,516-06-3,2.11970437715892e-07,4.94173677647581e-12,428939.150957891,1.8843991699431e-07,Baseline
Isobutylidene diurea,6104-30-9,2.75393338524536e-05,9.43729534445492e-11,2918138.39106295,2.44822336602925e-05,Baseline
2-Methylpropanoic acid,79-31-2,4.60951586779003e-06,3.5400045188803e-10,130212.146431045,4.09782041717786e-06,Baseline
"2,2,4-Trimethyl-1,3-pentanediol",144-19-4,7.73860328169129e-08,1.9432108185553e-06,0.398237968201753,6.87955252518911e-08,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_GLO_16hr_ctrl_viability
"2,5-Dimethyl-3,4-hexanediol",22607-11-0,4.87868467758799e-07,7.2040684673055e-10,6772.12425135756,4.3371092006627e-07,Baseline
D-Leucine,328-38-1,6.3927592327015e-08,7.33605173627625e-12,87141.6868707422,5.68310860776492e-08,Baseline
Pregabalin,148553-50-8,1.24490574531555e-07,1.51132086299879e-11,82372.0346747141,1.10671062361738e-07,Baseline
Leucyl-aspartyl-valine,125850-12-6,1.36939631984711e-06,3.62641586654198e-11,377617.010911911,1.21738168597912e-06,Baseline
Leucinal,82473-52-7,9.72372325395122e-07,6.88443734506221e-11,141242.090915759,8.64430730338979e-07,Baseline
Goserelin,65807-02-5,2.79262640165381e-07,9.42508273757808e-14,29629728.2412125,2.4826211286552e-07,Baseline
"LHRH, Ala(6)-",51278-35-4,2.72533419920432e-07,1.17494983407043e-18,2319532392087.61,2.42279893278399e-07,Baseline
"L-Leucine, N-[(1,1-dimethylethoxy)carbonyl]-",13139-15-6,2.69168809797958e-08,6.25177415858278e-11,4305.47878042632,2.39288783484839e-08,Baseline
Isobutyl isocyanide,590-94-3,5.08056128493645e-07,6.27237129423753e-09,809.990519790179,4.51657578827633e-07,Baseline
Imazapyr,81334-34-1,3.97023994451988e-07,0.00135089416222056,0.00293897187178136,3.52950955640137e-07,NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|BURST_DURATION_AVG_ (SEC)|INTER_BURST_INTERVAL_AVG_(SEC)|NETWORK_BURST_PERCENTAGE|SYNCHRONY_INDEX
Imazaquin,81335-37-7,0,0,4889.31555630318,0,Baseline
Imazapic,104098-48-8,4.50857756411579e-07,2.21505154376044e-10,20354.2783318788,4.00808712337105e-07,Baseline
Aprobarbital,2/1/1977,6.72922024494895e-09,1.68350389647734e-11,3997.15157121379,5.98221958712096e-09,Baseline
4-Methyl-1-(propan-2-yl)cyclohex-3-en-1-ol,562-74-3,0,0,147.518755457837,0,Baseline
o-Cymen-5-ol,2/2/3228,0,0,131.392622997602,0,Baseline
Propyphenazone,479-92-5,3.36461012247447e-09,6.6999008963733e-11,502.188043452368,2.99110979356048e-09,Baseline
4-Amino-5-(propan-2-yl)thiophene-3-carboxylic acid,81741-82-4,2.35522708573213e-08,8.25084790012675e-11,2854.52733372524,2.09377685549234e-08,Baseline
2-Isopropylaniline,643-28-7,6.72922024494895e-09,1.66841499470098e-10,403.330122680597,5.98221958712096e-09,Baseline
"Benzeneacetic acid, 3,5-diiodo-4-(4-hydroxy-3-(1-methylethyl)phenoxy)-",85828-81-5,3.43190232492396e-07,1.23180435724112e-07,27.8607743571424,3.05093198943169e-07,Baseline
Deacetylmoxisylyte,35231-36-8,3.36461012247447e-09,7.51923898712778e-11,447.46684182194,2.99110979356048e-09,Baseline
"Ethanol, 2-thymyloxy-",55129-21-0,0,0,153.40767978942,0,Baseline
Thymol iodide,552-22-7,2.49317610075358e-06,7.87066474551129e-06,3.16768174146341,2.21641235702832e-06,Baseline
"Phenol, 4,4'-(1,1-dioxido-3H-2,1-benzoxathiol-3-ylidene)bis[5-methyl-2-(1-methylethyl)-",76-61-9,3.80200943839615e-07,4.42463336431514e-07,8.5928236880812,3.37995406672334e-07,Baseline
"Isopropyl-4,6-dinitrophenol",118-95-6,3.26030720867776e-06,5.34748518246044e-08,609.689806971594,2.89838538996011e-06,Baseline
5-isopropylthiophene-3-carboxylic acid,123418-51-9,1.30748749359358e-05,1.61392833572075e-07,810.127354886347,1.1623452657776e-05,Baseline
"2,5-Cyclohexadiene-1,4-dione, 2-methyl-5-(1-methylethyl)-",490-91-5,2.01876607348468e-08,5.32167698725445e-10,379.347727853396,1.79466587613629e-08,Baseline
Moxisylyte,54-32-0,0,0,348.544139805159,0,Baseline
Diafenthiuron,80060-09-9,6.96474295352216e-07,7.70788217866518e-07,9.03587106300097,6.1915972726702e-07,Baseline
Thymol,89-83-8,0,0,131.392622997602,0,Baseline
4-Isopropylbenzenesulfonic acid,16066-35-6,3.36461012247447e-09,5.6669791382882e-12,5937.21988447412,2.99110979356048e-09,Baseline
Isoproturon,34123-59-6,7.06568125719639e-08,2.26417253328983e-09,312.064613156047,6.28133056647701e-08,Baseline
"Hydroperoxide, 4-(1-methylethyl)phenyl",21204-44-4,0,0,145.615491197515,0,Baseline
beta-Thujaplicin,499-44-5,3.70107113472192e-08,2.41858345022287e-10,1530.26397926475,3.29022077291653e-08,Baseline
"Bis(2,6-diisopropylphenyl)carbodiimide",2162-74-5,0.141851962763524,0.861140003812988,1.64725784582561,0.12610518889651,Baseline
"N-[2,6-Di(propan-2-yl)phenyl]-N'-{4-[(4-nitrophenyl)sulfanyl]phenyl}urea",228544-65-8,5.1142073861612e-07,7.50447214120378e-07,6.81487956771979,4.54648688621193e-07,Baseline
"Phenol, 2-isopropyl-6-methyl-",4/4/3228,0,0,155.432126850102,0,Baseline
Cumene,98-82-8,2.01876607348468e-08,2.73637996120347e-09,73.7750642128232,1.79466587613629e-08,Baseline
2-Isopropyl-6-methyl-4-pyrimidone,2814-20-2,2.35522708573213e-08,3.04262106810752e-11,7740.78346600374,2.09377685549234e-08,Baseline
Ipronidazole,14885-29-1,3.36461012247447e-09,7.65339834283532e-12,4396.23023885099,2.99110979356048e-09,Baseline
2-Isopropyl-2-oxazoline,10431-99-9,4.4412853616663e-07,1.0834375003373e-10,40992.5386585164,3.94826492749983e-07,Baseline
Amicarbazone,129909-90-6,7.06568125719639e-08,8.55316324375047e-13,826089.840195564,6.28133056647701e-08,Baseline
3-Thujanone,1125-12-8,3.02814911022703e-08,4.06934299249453e-10,744.137104149766,2.69199881420443e-08,Baseline
4-Isopropylbicyclophosphate,51052-72-3,4.03753214696937e-08,8.25961322290075e-11,4888.28234205306,3.58933175227258e-08,Baseline
"Cyclohexanol, 1-methyl-4-(1-methylethyl)-",21129-27-1,0,0,106.291310311854,0,Baseline
Piperitone,89-81-6,1.00938303674234e-08,4.82790010081061e-10,209.072892078456,8.97332938068145e-09,Baseline
Menthol,1490-04-6,0,0,121.800114565743,0,Baseline
"Bis{2-[2-(propan-2-yl)-1,3-oxazolidin-3-yl]ethyl} hexane-1,6-diylbiscarbamate",59719-67-4,0,0,127.771425857499,0,Baseline
"2-Isopropyl-1,3-dioxolane",822-83-3,1.00938303674234e-06,1.16479474929246e-09,8665.75881592425,8.97332938068144e-07,Baseline
1-Bromo-2-methylpropane,78-77-3,5.38337619595916e-08,1.75075170983301e-09,307.489415302221,4.78577566969677e-08,Baseline
Isovaleronitrile,625-28-5,2.35522708573213e-08,6.33200138827946e-11,3719.56185936986,2.09377685549234e-08,Baseline
"5-Methyl-2,3-hexanedione",13706-86-0,3.36461012247447e-09,9.70428718111888e-13,34671.3783266927,2.99110979356048e-09,Baseline
alpha-Ketoisocaproic acid,816-66-0,2.62776050565256e-06,5.56332364176806e-11,472336.443978198,2.33605674877074e-06,Baseline
Leptospermone,567-75-9,0,0,1763.93245745559,0,Baseline
Diisobutyl ketone,108-83-8,1.21125964409081e-07,5.25454444566339e-09,230.516585522551,1.07679952568177e-07,Baseline
N-Isovalerylsarcosine,88127-29-1,4.03753214696937e-08,5.18401328912132e-12,77884.2939203522,3.58933175227258e-08,Baseline
ISOVALERYLUREA,2274-08-0,5.20841646959048e-06,4.01598628980659e-09,12969.2087914008,4.63023796043163e-06,Baseline
N-Isovaleroylglycine,16284-60-9,3.8356555396209e-07,1.26668942561832e-12,3028094.70265261,3.40986516465895e-07,Baseline
3-Methylbutaneperoxoic acid,19910-12-4,1.04302913796709e-07,3.31791393335051e-10,3143.62927706751,9.27244036003749e-08,Baseline
"2-Amino-2,4-dimethylpentanenitrile",26842-43-3,3.70107113472192e-08,5.22806969383701e-11,7079.23067491782,3.29022077291653e-08,Baseline
"3,5-Dimethyl-1-hexyn-3-ol",107-54-0,3.36461012247447e-09,3.37488156197628e-11,996.956503713334,2.99110979356048e-09,Baseline
N-(4-Methyl-2-pentanylidene)hydroxylamine,105-44-2,4.37399315921681e-08,1.8323698973603e-10,2387.06888031611,3.88844273162863e-08,Baseline
4-Methyl-2-pentanone,108-10-1,3.54293445896562e-05,1.45532435194138e-07,2434.46380474525,3.14963861261919e-05,Baseline
"2,4-Dimethylpentanenitrile",69975-94-6,8.00777209148924e-07,9.71882043252677e-09,823.944854942373,7.11884130867395e-07,Baseline
"1,3-Dimethylbutylamine",108-09-8,9.08444733068107e-08,1.00143081038844e-10,9071.46778034258,8.0759964426133e-08,Baseline
4-Methyl-2-pentanol,108-11-2,1.07129186299587e-05,8.07022616387986e-08,1327.46200817851,9.52369358269657e-06,Baseline
DL-Leucine,328-39-2,2.96085690777754e-07,3.39775027785426e-11,87141.6868707422,2.63217661833322e-07,Baseline
alpha-Aspartylleucine,3062-14-4,3.41171466418911e-06,1.39804947742518e-10,244033.90003568,3.03298533067033e-06,Baseline
Isovaleric acid,503-74-2,2.01876607348468e-08,7.52751671155226e-12,26818.4867711624,1.79466587613629e-08,Baseline
"Pentanoic acid, 2-hydroxy-4-methyl-",498-36-2,4.84503857636324e-07,5.55995500012516e-11,87141.6868707422,4.30719810272709e-07,Baseline
4-Methyl-1-pentene,691-37-2,1.34584404898979e-08,1.26618445575762e-09,106.291310311854,1.19644391742419e-08,Baseline
2-Cyano-5-methylhex-2-enoic acid,869-02-3,1.04302913796709e-07,1.95789495772236e-10,5327.29875958439,9.27244036003749e-08,Baseline
3-Methylbutanal,590-86-3,6.72922024494895e-08,2.76414881660281e-10,2434.46380474525,5.98221958712096e-08,Baseline
Buthalital,468-65-5,0,0,339.598962339503,0,Baseline
Reparixin,266359-83-5,0,0,347.630102153543,0,Baseline
2-Isobutylthiazole,18640-74-9,0,0,285.750331302518,0,Baseline
Albutoin,830-89-7,3.36461012247447e-09,4.67616818953832e-11,719.522905528055,2.99110979356048e-09,Baseline
"Butane, 1-bromo-3-methyl-",107-82-4,3.36461012247447e-09,2.59348493190511e-10,129.733166407985,2.99110979356048e-09,Baseline
Perilla ketone,553-84-4,3.36461012247447e-09,1.7714945263407e-10,189.930596592054,2.99110979356048e-09,Baseline
4-Methylpentanehydrazide,140157-44-4,2.00227948388456e-05,1.00857725998153e-08,19852.5146593254,1.78000943814784e-05,Baseline
5-Methyl-2-hexanone,110-12-3,1.08003984931431e-06,1.18211335446954e-08,913.651677506816,9.60146243732914e-07,Baseline
"Pentanamide, 4-methyl-",1119-29-5,4.53549444509559e-06,7.15516776813275e-09,6338.76743644712,4.03201600171953e-06,Baseline
"Pentanoic acid, 4-methyl-",646-07-1,3.19301500622827e-06,2.4260353458314e-09,13161.4529512719,2.8385631940889e-06,Baseline
"Pentanal, 4-methyl-",1119-16-0,1.06658140882441e-06,8.33250762946689e-09,1280.02452113284,9.48181804558673e-07,Baseline
2-Amino-6-methylheptane,543-82-8,0,0,1051.25315413031,0,Baseline
5-Methylhexanoic acid,628-46-6,3.36461012247447e-09,1.25154738355505e-11,2688.36015854008,2.99110979356048e-09,Baseline
2-Hydroxy-6-methylheptanoic acid,89315-11-7,1.31219794776504e-07,2.02464695968475e-10,6481.11978974033,1.16653281948859e-07,Baseline
Isodecanoic acid,26403-17-8,6.72922024494895e-08,2.12435366766797e-09,316.765534259462,5.98221958712096e-08,Baseline
9-methyldecanoic acid,1119-63-7,0,0,97.658058119535,0,Baseline
6-Methyl-1-heptanol,1653-40-3,1.17761354286607e-07,6.3708253144827e-09,184.844739062146,1.04688842774617e-07,Baseline
4-Methylpentan-1-ol,626-89-1,2.69168809797958e-08,2.79615320532165e-10,962.639705455606,2.39288783484839e-08,Baseline
Polyisohexylcyanoacrylate,107811-81-4,0,0,289.951328974496,0,Baseline
"1-Butanamine, 3-methyl-",107-85-7,1.8720690721448e-05,4.49248017868776e-09,41671.1704377875,1.66425348913705e-05,Baseline
Ganoine,133086-80-3,1.68230506123724e-08,4.33905709375562e-11,3877.12128438748,1.49555489678024e-08,Baseline
N-Isovalerylglycine,23590-18-3,9.35361614047903e-07,1.41849339315297e-10,65940.498458637,8.31528522609814e-07,Baseline
Isopentyl alcohol,123-51-3,9.42090834292852e-08,3.1075046209678e-10,3031.66350240036,8.37510742196935e-08,Baseline
3-Methylbutyl acetate,123-92-2,4.37399315921681e-08,8.43625513764657e-10,518.475684749977,3.88844273162863e-08,Baseline
Di-iso-amyl ether,544-01-4,3.36461012247447e-09,5.94295899044831e-10,56.6150654561502,2.99110979356048e-09,Baseline
"Benzamide, N-(((2-methylpropyl)nitrosoamino)methyl)-",64005-59-0,1.00938303674234e-08,7.3308540051663e-11,1376.89692910403,8.97332938068145e-09,Baseline
1-isobutyl-3methylxanthine,76054-34-7,8.74798631843363e-08,3.32139720803932e-10,2633.82720297935,7.77688546325725e-08,Baseline
Isbufylline,90162-60-0,1.34584404898979e-08,1.11004695867109e-10,1212.42082461177,1.19644391742419e-08,Baseline
Isobutylmethylxanthine,28822-58-4,7.40214226944384e-08,2.81041302218712e-10,2633.82720297935,6.58044154583306e-08,Baseline
Isobutylurea,592-17-6,3.60013283104769e-07,1.27607634616629e-10,28212.5191166151,3.20048747910972e-07,Baseline
Diisobutylamine,110-96-3,6.72922024494895e-09,3.69353959349849e-11,1821.88929470093,5.98221958712096e-09,Baseline
"2-Propenoic acid, 2-cyano-, 2-methylpropyl ester",1069-55-2,1.00938303674234e-08,3.06976063700931e-11,3288.14899954455,8.97332938068145e-09,Baseline
Isobutyl isobutyrate,97-85-8,0,0,429.080600448776,0,Baseline
Isobutylparaben,2/3/4247,0,0,129.401083874734,0,Baseline
Monoisobutyl phthalate,30833-53-5,3.9534168939075e-05,4.63565394313303e-07,852.828304788335,3.51455400743357e-05,Baseline
Diisobutyl succinate,925-06-4,0,0,141.895462234918,0,Baseline
Isobutyl phenyl carbonate,13183-18-1,3.36461012247447e-09,9.71312742712695e-11,346.398227318397,2.99110979356048e-09,Baseline
Isobutyl acetate,110-19-0,2.96085690777754e-07,2.67095354088744e-09,1108.5392772477,2.63217661833322e-07,Baseline
Isobutyl chloroformate,543-27-1,0,0,415.975483952326,0,Baseline
Vinyl isobutyl ether,109-53-5,3.36461012247447e-09,3.8122932972128e-11,882.568538190482,2.99110979356048e-09,Baseline
1-Isobutoxypropan-2-ol,23436-19-3,2.5840205740604e-06,6.52747952940881e-09,3958.68047141073,2.29717232145445e-06,Baseline
"Propane, 1-(chloromethoxy)-2-methyl-",34180-11-5,5.7198372082066e-07,4.71769957435212e-09,1212.42082461177,5.08488664905282e-07,Baseline
Ethylene glycol monoisobutyl ether,4439-24-1,9.50838820611286e-06,1.00152116465025e-08,9493.94635053302,8.45287627660192e-06,Baseline
N-(Isobutoxymethyl)acrylamide,16669-59-3,4.03753214696937e-08,3.78952300272803e-11,10654.4600575397,3.58933175227258e-08,Baseline
Isobutyl nitrite,542-56-3,0,0,1402.39233499694,0,Baseline
S-Isobutylisothiourea,44744-73-2,1.73613882319683e-06,4.0573874973824e-10,42789.5739393116,1.54341265347721e-06,Baseline
"Propane, 2-iodo-",75-30-9,5.04691518371171e-08,1.54684369009754e-09,326.271827982404,4.48666469034072e-08,Baseline
"N,N-Dimethylisopropylamine",996-35-0,1.17761354286607e-07,2.97913052938093e-11,39528.766237402,1.04688842774617e-07,Baseline
Saflufenacil,372137-35-4,3.36461012247447e-09,5.79177614146892e-12,5809.28896471668,2.99110979356048e-09,Baseline
(2-Cyanoethyl)propan-2-ylcyanamide,651718-09-1,5.04691518371171e-08,4.84796308980144e-11,10410.3828561088,4.48666469034072e-08,Baseline
1-Hydroxy-2-oxo-3-(3-aminopropyl)-3-isopropyl-1-triazene,146724-82-5,2.40906084769172e-06,9.20611818155106e-12,2616804.17325019,2.1416346121893e-06,Baseline
"N,N-Diisopropyl ethanolamine",96-80-0,0,0,18902.9772682193,0,Baseline
2-(Diisopropylamino)ethyl methacrylate,16715-83-6,0,0,367.379243495203,0,Baseline
"S-(2-(N,N-Diisopropylamino)ethyl)isothiourea",142620-95-9,1.51407455511351e-07,1.17794946028947e-10,12853.4763685146,1.34599940710222e-07,Baseline
"2,4-D, isopropylamine salt",5742-17-6,2.11633976703644e-06,1.65306165494266e-08,1280.25458742484,1.88140806014954e-06,Baseline
Diisopropylcarbodiimide,693-13-0,0,0,115.866790220791,0,Baseline
Fluvastatin,93957-54-1,6.29182092902726e-07,2.61590647836478e-08,240.521631069942,5.5933753139581e-07,Baseline
N-Isopropylphthalimide,304-17-6,6.72922024494895e-09,1.12210350994287e-10,599.696925044961,5.98221958712096e-09,Baseline
8-Hydroxybentazon,60374-43-8,0,0,1657.76999033729,0,Baseline
Bentazone,25057-89-0,6.05629822045405e-08,6.98029896133553e-10,867.62734003234,5.38399762840887e-08,Baseline
"2,4-Imidazolidinedione, 1-(1-methylethyl)-",61893-10-5,4.83830935611829e-06,2.12250766844027e-10,227952.50297841,4.30121588313997e-06,Baseline
Palatrigine,98410-36-7,3.36461012247447e-09,5.42454759838887e-12,6202.56355290123,2.99110979356048e-09,Baseline
Isolane,119-38-0,1.34584404898979e-08,8.58846806330557e-11,1567.0362153874,1.19644391742419e-08,Baseline
Chlorguanide,500-92-5,0,0,1538.42416889437,0,Baseline
N-Isopropylacrylamide,2210-25-5,7.06568125719639e-08,4.22437874775205e-11,16725.9653527902,6.28133056647701e-08,Baseline
2-Amino-N-(1-methylethyl)benzamide,30391-89-0,2.01876607348468e-08,1.33706791535686e-10,1509.84557351067,1.79466587613629e-08,Baseline
N-isopropyl-4-formylbenzamide,13255-50-0,1.68230506123724e-08,9.59227866752738e-11,1753.81170579658,1.49555489678024e-08,Baseline
"1,3-Dipropan-2-ylurea",4128-37-4,3.02814911022703e-08,4.27751156768483e-11,7079.23067491782,2.69199881420443e-08,Baseline
"Benzenesulfonamide, 4-chloro-N-(((1-methylethyl)amino)carbonyl)- (9CI)",2281-78-9,6.05629822045405e-07,1.91798736329028e-09,3157.6319721234,5.38399762840887e-07,Baseline
N-(1-Methylethyl)ethanamide,1118-69-0,5.22187491008038e-06,1.42956866572921e-09,36527.6256766355,4.64220239960587e-06,Baseline
Diisopropylamine,108-18-9,3.36461012247447e-08,1.86936567254726e-11,17998.6728754345,2.99110979356048e-08,Baseline
Isopropylurea,691-60-1,1.48412952502349e-05,1.07534999413378e-09,138013.626551325,1.31937852993953e-05,Baseline
R-(+)-Atenolol,56715-13-0,8.74798631843363e-08,2.60410535782003e-12,335930.58330623,7.77688546325725e-08,Baseline
"1,4-Bis(N-isopropylamino)anthraquinone",14233-37-5,8.84892462210786e-07,1.11993802677692e-07,79.0126275788158,7.86661875706407e-07,Baseline
Deethylatrazine,6190-65-4,4.47493146289105e-07,0.00100291503094308,0.00446192481399258,3.97817602543544e-07,SH-S5Y5 neurite outgrowth
Isaxonine,4214-72-6,3.70107113472192e-08,1.49061457441008e-10,2482.91624022704,3.29022077291653e-08,Baseline
"1,3,5-Triazin-2-amine, N-(1-methylethyl)-",30360-48-6,1.00938303674234e-08,2.06978359922617e-13,487675.637742863,8.97332938068145e-09,Baseline
"Cyclohexylamine, N-isopropyl-",1195-42-2,7.06568125719639e-08,4.85525294430612e-10,1455.26532566805,6.28133056647701e-08,Baseline
Clorprenaline,3811-25-4,1.34584404898979e-08,5.28249060137807e-11,2547.74527878704,1.19644391742419e-08,Baseline
Metaproterenol,586-06-1,4.47156685276857e-06,8.04970742439015e-11,555494.332529401,3.97518491564188e-06,Baseline
Isoproterenol,7683-59-2,6.96474295352216e-07,1.10980142911514e-11,627566.587211485,6.1915972726702e-07,Baseline
Atenolol,29122-68-7,7.73860328169129e-08,1.47265735053266e-12,525485.665684025,6.87955252518911e-08,Baseline
N-[2-(1H-indol-3-yl)ethyl]propan-2-amine,14121-10-9,0,0,810.127354886347,0,Baseline
2-Isopropylaminoethanol,109-56-8,3.06179521145177e-06,2.72997572041895e-11,1121546.68210086,2.72190991214004e-06,Baseline
Mipafox,371-86-8,8.81191391076064e-06,3.37104184996435e-09,26140.0311920003,7.8337165493349e-06,Baseline
"Nitric acid, 1-methylethyl ester",1712-64-7,5.70974337783918e-06,6.35859257212863e-08,897.957104983652,5.07591331967214e-06,Baseline
"Sarin, (+)-",6171-93-3,1.93128621030035e-05,1.36662165074467e-08,14131.8279953197,1.71689702150372e-05,Baseline
Levodopa isopropyl ester,110301-07-0,1.34584404898979e-07,4.31674903190485e-11,31177.2595312521,1.19644391742419e-07,Baseline
Cysteine isopropyl ester,79178-11-3,2.01876607348468e-08,7.58087881914425e-11,2662.97103758818,1.79466587613629e-08,Baseline
Isopropylparaben,4191-73-5,0,0,194.643825430538,0,Baseline
Dipropan-2-yl butanedioate,924-88-9,3.36461012247447e-09,4.99917914624252e-11,673.032516748951,2.99110979356048e-09,Baseline
Diisopropyl adipate,6938-94-9,0,0,192.535119129385,0,Baseline
"Carbamic acid, (acetyloxy)phenyl-, 1-methylethyl ester (9CI)",4212-94-6,0,0,346.398227318397,0,Baseline
1-Chloroethyl Isopropyl Carbonate,98298-66-9,1.00938303674234e-08,5.64747306525265e-11,1787.31801830592,8.97332938068145e-09,Baseline
Isopropyl acetate,108-21-4,1.05345942934676e-05,4.86564889457031e-08,2165.09545216536,9.36516476363787e-06,Baseline
