Name,CAS,Conc,Effecti,AC10µM,pi,Endpoint(s)
"Pyridine, 1,2,3,6-tetrahydro-",694-05-3,9.48865908204538e-07,2.33799739787421e-10,40584.5579241141,6.67017483963987e-07,Baseline
"Thiophene, 2,3-dihydro-",1120-59-8,7.6164572900723e-07,1.07643170575582e-08,707.565305754755,5.35408653047326e-07,Baseline
"3,4-Dihydropyridine",67683-99-2,4.84219463469401e-05,1.0733266244685e-08,45113.8965931439,3.40388294507183e-05,Baseline
Spiro(2.5)octane,185-65-9,8.51000814533218e-09,7.25384364924395e-10,117.317225967769,5.98221958712096e-09,Baseline
5-Azaspiro[2.5]octane,25337-01-3,4.13331095618784e-05,2.24091517654172e-08,18444.7452516545,2.90556405346465e-05,Baseline
Cyclopropylbenzene,873-49-4,0,0,103.731070664147,0,Baseline
N-Cyclopropylaniline,34535-98-3,8.51000814533218e-09,1.84046091271968e-10,462.384617164013,5.98221958712096e-09,Baseline
"2,8-Diazaspiro[4.5]decane",176-67-0,6.89310659771907e-07,2.42089082612109e-11,284734.302073575,4.84559786556798e-07,Baseline
"7,8-Dihydroquinoline",37624-11-6,4.25500407266609e-09,8.91673688274307e-11,477.19296067836,2.99110979356048e-09,Baseline
"1,2,3,4-Tetrahydroisoquinoline",91-21-4,5.14855492792597e-07,4.42972365775344e-10,11622.7451771497,3.61924285020818e-07,Baseline
"4,5,6,7-Tetrahydrothieno(3,2-c)pyridine",54903-50-3,2.38280228069301e-07,3.66517686734873e-10,6501.1931672936,1.67502148439387e-07,Baseline
"4,5,6,7-tetrahydroisoxazolo[4,5-c]pyridine",253682-42-7,2.64576153238378e-05,2.78425519182881e-10,950258.273792043,1.85987206963591e-05,Baseline
"Bicyclo[4.2.0]octa-1,3,5-triene",694-87-1,7.65900733079896e-08,3.92403963829514e-09,195.181701429666,5.38399762840887e-08,Baseline
G 1616,3230-65-7,8.51000814533218e-09,1.08738165061754e-10,782.614654247591,5.98221958712096e-09,Baseline
Indan,496-11-7,0,0,136.524325737826,0,Baseline
"2,3,4,5-Tetrahydro-1H-benzo[d]azepine",4424-20-8,2.04240195487972e-07,3.3656996254385e-10,6068.28351360567,1.43573270090903e-07,Baseline
Isochromane,493-05-0,0,0,261.982459185475,0,Baseline
Indoline,496-15-1,5.53150529446592e-08,9.16538742917713e-10,603.521164512577,3.88844273162863e-08,Baseline
"2,3-Dihydrobenzofuran",496-16-2,1.31905126252649e-07,2.62660825904669e-09,502.188043452368,9.27244036003749e-08,Baseline
Norbornylene,498-66-8,4.25500407266609e-09,2.96018350408132e-10,143.741226407064,2.99110979356048e-09,Baseline
Bicyclo[2.2.1]heptane,279-23-2,0,0,107.599727370573,0,Baseline
Pyrrolizidine,643-20-9,0.000102162647784713,1.57631167296795e-07,6481.11978974033,7.18165461433872e-05,Baseline
"Octahydropyrrolo[1,2-a]pyrazine",5654-83-1,5.88041562842454e-05,7.57492290199308e-09,77630.0393351504,4.13371373470059e-05,Baseline
Anabaseine,5/4/3471,1.57435150688645e-07,3.03752027303904e-11,51830.1563568271,1.10671062361738e-07,Baseline
Cyclopentyl ether,10137-73-2,8.51000814533218e-09,5.19371640585923e-10,163.851998844829,5.98221958712096e-09,Baseline
"1,3-Cyclooctadiene",1700-10-3,0,0,77.2182872191589,0,Baseline
Cyclohexene,110-83-8,1.70200162906644e-08,1.0115109162118e-09,168.263298179774,1.19644391742419e-08,Baseline
Cycloheptene,628-92-2,0,0,82.7546547581472,0,Baseline
8-Azaspiro[4.5]decane,176-64-7,4.25500407266609e-08,2.56670352188024e-10,1657.76999033729,2.99110979356048e-08,Baseline
"1,7-Dioxaspiro[5.5]undecane",180-84-7,0,0,2434.46380474525,0,Baseline
"5,6,7,8-Tetrahydroquinoline",10500-57-9,0,0,354.221452413713,0,Baseline
"2,3,4,5-Tetrahydro-1H-benzo[b]azepine",1701-57-1,0,0,185.820635296281,0,Baseline
"4,5,6,7-tetrahydro-2H-isoindole",51649-35-5,1.27650122179983e-08,4.03038978558499e-10,316.719049449097,8.97332938068145e-09,Baseline
"5,6,7,8-Tetrahydroquinoxaline",34413-35-9,1.2679912136545e-06,7.09437940348378e-09,1787.31801830592,8.91350718481023e-07,TOX21_RT_HEPG2_FLO_00hr_ctrl_viability|TOX21_RT_HEPG2_FLO_24hr_viability
Cyclohexene oxide,286-20-4,2.55300244359966e-08,1.02822737321425e-10,2482.91624022704,1.79466587613629e-08,Baseline
Cyclooctyne,1781-78-8,5.10600488719931e-08,3.64512306267285e-09,140.077709295643,3.58933175227258e-08,Baseline
Cyclooctene,931-88-4,0,0,44.9946262554464,0,Baseline
Cyclohexane,110-82-7,3.19125305449957e-07,3.55252042245172e-08,89.8306744228982,2.24333234517036e-07,Baseline
Decahydroazecine,4396-27-4,4.25500407266609e-09,9.31446460628937e-11,456.816816910014,2.99110979356048e-09,Baseline
Hexamethyleneimine,111-49-9,3.38698324184221e-06,1.54454759567521e-09,21928.6427386627,2.38092339567414e-06,Baseline
Heptamethyleneimine,1121-92-2,4.6805044799327e-08,1.99922429009872e-10,2341.16027056753,3.29022077291653e-08,Baseline
3-PYRROLIDIN-1-YL-PYRIDINE,69698-09-5,7.65900733079896e-08,4.72619247174176e-10,1620.54494745881,5.38399762840887e-08,Baseline
N-(N-Pyrrolidinyl)-piperidine,49840-66-6,1.82965175124642e-07,4.27009869978965e-10,4284.79967298309,1.28617721123101e-07,Baseline
2-(Piperidin-1-yl)pyrimidine,51957-36-9,4.25500407266609e-09,7.57226887278826e-11,561.919306372875,2.99110979356048e-09,Baseline
"1,4'-Bipiperidyl",4897-50-1,7.23350692353236e-08,6.47911376999986e-11,11164.3462058431,5.08488664905282e-08,Baseline
1-Piperideine,505-18-0,7.45476713531099e-05,7.32740063688933e-09,101738.222116318,5.24042435831796e-05,Baseline
"octahydro-1h-pyrido[1,2-a]pyrazine",4430-75-5,2.66958955519071e-05,9.98392164986199e-09,26738.8872710916,1.87662228447985e-05,Baseline
Pentylenetetrazol,54-95-5,1.2041661525645e-06,4.96912563244668e-10,24232.9585048467,8.46484071577616e-07,Baseline
Piperidine,110-89-4,6.38250610899914e-08,1.57264398960148e-11,40584.5579241141,4.48666469034072e-08,Baseline
Tetrahydropyran,142-68-7,1.29309573768323e-05,3.06780240836758e-08,4215.0554877858,9.0899826626303e-06,Baseline
Tetrahydrothiophene,110-01-0,1.07736703119905e-05,2.28572458772628e-07,471.345951731991,7.57348999729514e-06,Baseline
Phenylpiperazine,92-54-6,1.64668657612178e-06,1.39336724380656e-09,11818.037085637,1.15755949010791e-06,Baseline
"Morpholine, 4-phenyl-",92-53-5,3.82950366539948e-08,3.04647696052992e-10,1257.02695770046,2.69199881420443e-08,Baseline
2-Morpholinopyridine,24255-25-2,3.82950366539948e-08,2.28177198017077e-11,16783.0252044417,2.69199881420443e-08,Baseline
4-Morpholinopyridine,2767-91-1,1.15097860165618e-05,5.1231245172616e-10,224663.405657647,8.0909519915811e-06,Baseline
"4,4'-Dithiodimorpholine",103-34-4,8.51000814533218e-09,4.9087340593663e-13,173364.619928723,5.98221958712096e-09,Baseline
"1,2-Diphenylpyrazolidine",63378-86-9,0,0,460.075246474102,0,Baseline
2-(2-Benzofuranyl)-2-imidazoline,72583-92-7,4.72305452065936e-07,1.40198680457355e-10,33688.2951055734,3.32013187085213e-07,Baseline
Tetrahydrozoline,84-22-0,5.10600488719931e-08,5.30325273622614e-10,962.80625140125,3.58933175227258e-08,Baseline
"1,8-Diazabicyclo[5.4.0]undec-7-ene",6674-22-2,8.51000814533218e-09,4.50194063325657e-12,18902.9772682193,5.98221958712096e-09,Baseline
"2,3-Dihydropyridine",67684-01-9,8.01642767290292e-05,5.02766750739898e-09,159446.257357025,5.63525085106795e-05,Baseline
"2,3-Dihydro-1H-1,4-benzodiazepine",5945-91-5,7.23350692353236e-08,1.57793579745548e-10,4584.15794558743,5.08488664905282e-08,Baseline
"Thiazole, 4,5-dihydro-",504-79-0,3.91885875092547e-06,7.78230134150865e-09,5035.60396720101,2.7548121198692e-06,Baseline
1-Phenylaziridine,696-18-4,8.08450773806557e-08,4.27245276012534e-10,1892.24040427504,5.68310860776492e-08,Baseline
Triethylenemelamine,51-18-3,4.25500407266609e-09,4.77538313986173e-13,89102.8834345907,2.99110979356048e-09,Baseline
Levamisole,14769-73-4,1.02120097743986e-07,8.16273401250708e-10,1251.05262020686,7.17866350454516e-08,Baseline
"2,3-dihydro-1H-pyrrolizine",13618-87-6,6.38250610899914e-08,3.31498281345236e-09,192.535119129385,4.48666469034072e-08,Baseline
"2,3,5,6-Tetrahydro-1H-pyrrolizine",20463-30-3,8.22492287246356e-05,3.75076696286455e-08,21928.6427386627,5.78181523095241e-05,Baseline
Quinuclidine,100-76-5,8.9099785281628e-05,6.93196009601603e-08,12853.4763685146,6.26338390771565e-05,Baseline
"1,4-Diazabicyclo[2.2.2]octane",280-57-9,5.53150529446592e-07,4.83299765847929e-13,11445288.5876349,3.88844273162863e-07,Baseline
"4,5,6,7-Tetrahydropyrazolo[1,5-a]pyrazine",792163-25-8,5.96977071395053e-05,8.70445121809989e-11,6858296.47886025,4.19652704036536e-05,Baseline
Tetrahydropyridine,37497-65-7,0.000106587852020286,8.85564916141272e-09,120361.421367874,7.49273003286901e-05,Baseline
"1,2,3,4-Tetrahydropyrazine",5/8/5194,7.46753214752899e-05,1.11753316642507e-11,66821570.6869554,5.24939768769865e-05,Baseline
"1,2,3,4-Tetrahydroquinoline",635-46-1,4.25500407266609e-09,1.06493755702919e-10,399.554325470134,2.99110979356048e-09,Baseline
"Quinoxaline, 1,2,3,4-tetrahydro-",3476-89-9,8.51000814533218e-09,9.63311618444257e-11,883.411762340809,5.98221958712096e-09,Baseline
"5,6,7,8-Tetrahydropteridine",10593-78-9,2.39556729291101e-06,6.83172995210807e-09,3506.53101001425,1.68399481377455e-06,Baseline
"2,3,4,5-Tetrahydro-1H-benzo[c]azepine",7216-22-0,1.91475183269974e-07,6.80332461988339e-10,2814.43549981973,1.34599940710222e-07,Baseline
Piperazine,110-85-0,5.99955574245919e-07,2.57051141167151e-13,23339930.3936873,4.21746480892028e-07,NVS_LGIC_rGABAR_NonSelective
"1,4,8,11-Tetraazabicyclo[6.6.2]hexadecane",130701-19-8,7.65900733079896e-08,1.62151522044157e-12,472336.443978198,5.38399762840887e-08,Baseline
"1H-1,4-Diazepine, hexahydro-",505-66-8,3.83886467435935e-05,8.42440062912889e-11,4556840.11641823,2.69857925575027e-05,Baseline
Cyclam,295-37-4,6.80800651626575e-08,2.11170049202175e-14,32239451.2952342,4.78577566969677e-08,Baseline
"1,4,7-Triazacyclononane",4730-54-5,1.19140114034651e-06,1.33972291726021e-14,889289214.207793,8.37510742196935e-07,Baseline
Cyclen,294-90-6,5.10600488719931e-08,2.07403661380528e-17,24618682491.9701,3.58933175227258e-08,Baseline
"1-oxa-4,7,10-triazacyclododecane",53835-21-5,2.34025223996635e-07,3.29080610911063e-14,71114862.5100499,1.64511038645826e-07,Baseline
hexahydropyrimidine,505-21-5,5.02090480574599e-05,1.73975150218154e-10,2885989.63670966,3.52950955640137e-05,Baseline
"3,4-Dihydro-2H-pyran",110-87-2,1.02120097743986e-07,1.28993744681975e-10,7916.67053280421,7.17866350454516e-08,Baseline
1-Oxaspiro[4.5]decane,176-91-0,8.51000814533218e-09,4.66654825025061e-10,182.361944824532,5.98221958712096e-09,Baseline
"1,4-Benzodioxin, 2,3-dihydro-",493-09-4,2.55300244359966e-08,3.31680643714164e-10,769.717043180785,1.79466587613629e-08,Baseline
"2H-1-Benzopyran, 3,4-dihydro-",493-08-3,0,0,168.263298179774,0,Baseline
"Thieno[3,4-b]-1,4-dioxin, 2,3-dihydro-",126213-50-1,8.93550855259879e-08,6.85501638817206e-10,1303.49922547472,6.28133056647701e-08,Baseline
Morpholine,110-91-8,0.00058974356447152,2.29601601822298e-09,2568551.61196984,0.000414567817387483,Baseline
Cryptating agent 211,31250-06-3,5.95700570173253e-08,3.83104596753617e-14,15549293.2014168,4.18755371098467e-08,Baseline
Cryptating agent 221,31364-42-8,4.25500407266609e-08,1.88348824454367e-14,22591083.7776266,2.99110979356048e-08,Baseline
Cryptating agent 222,23978-09-8,1.15736110776518e-06,2.19331655509222e-13,52767627.4123831,8.13581863848451e-07,Baseline
"1,4-Dioxane",123-91-1,1.47648641321513e-06,1.64762446944589e-10,89613.0423282492,1.03791509836549e-06,Baseline
"1,4,8,11-Tetraoxacyclotetradecane",295-40-9,1.31905126252649e-07,3.25098024330139e-11,40573.9550476931,9.27244036003749e-08,Baseline
Cryptand 2.2,23978-55-4,9.91415948931199e-07,1.9025128330417e-16,52110867885.5083,6.96928581899592e-07,Baseline
"1,4,7-Trioxa-10-azacyclododecane",41775-76-2,6.04210578318585e-07,5.57482398793526e-14,108382000.871451,4.24737590685588e-07,Baseline
"1,4,7,10,13-Pentaoxacyclopentadecane",33100-27-5,2.97850285086626e-08,9.83268466427131e-13,302918.577434823,2.09377685549234e-08,Baseline
18-Crown-6,17455-13-9,2.23813214222236e-06,4.89505708553986e-11,457222.888949318,1.57332375141281e-06,Baseline
"1,3-Dioxane",505-22-6,1.51095194620373e-05,1.03231308901699e-09,146365.667768731,1.06214308769333e-05,Baseline
"1,2,4-Trioxane",7049-17-4,3.9235392554054e-05,8.04538703955963e-10,487675.637742863,2.75810234064212e-05,Baseline
"1,2-Oxathiolane",5684-29-7,2.83808771646828e-06,1.39468621414683e-09,20349.292103704,1.99507023230484e-06,Baseline
Thiamorpholine,123-90-0,4.60816941069738e-06,6.98837515398519e-10,65940.498458637,3.239371906426e-06,Baseline
"1,4-Oxathiane",15980-15-1,3.25507811558956e-06,1.30982884979589e-09,24851.1713274357,2.28819899207377e-06,Baseline
"1,4-Dithiane",505-29-3,4.25500407266609e-09,1.34780099675139e-11,3156.99727402038,2.99110979356048e-09,Baseline
Thiazolidine,504-78-9,2.19983710556837e-06,5.02486729832979e-10,43779.0089760096,1.54640376327077e-06,Baseline
"1,3-Oxathiolane",2094-97-5,5.59107535148324e-06,8.48128330004685e-10,65922.5161297507,3.93031826873847e-06,Baseline
"1,2-Dithiolane",557-22-2,9.40355900059206e-07,8.03998883657642e-09,1169.59851459151,6.61035264376866e-07,Baseline
1H-isoindole,270-69-9,2.76575264723296e-07,1.48975508490215e-09,1856.51499045873,1.94422136581431e-07,Baseline
"7H-Pyrazolo[4,3-d]pyrimidine",272-53-7,2.02453093777453e-05,2.3213380266708e-12,87213965.1577609,1.42317003977608e-05,Baseline
"5,8-dihydropyrimido[4,5-d]pyrimidine",7403-35-2,2.24238714629503e-06,8.96892002296022e-11,250017.520565974,1.57631486120637e-06,Baseline
Methenamine,100-97-0,0.000635697608456314,1.54011526634049e-06,4127.59760486508,0.000446871803157936,Baseline
"1,3,5-Triaza-7-phosphaadamantane",53597-69-6,1.70200162906644e-07,1.37870176781784e-09,1234.49586327891,1.19644391742419e-07,Baseline
"1,2-dihydroisoquinoline",64973-79-1,8.51000814533218e-09,1.24818892636215e-11,6817.88466921801,5.98221958712096e-09,Baseline
"2,3-Dihydrothiazole",6569-17-1,7.53135720861898e-05,1.40070435317898e-09,537683.572663007,5.29426433460205e-05,Baseline
"1,2-dihydroquinoline",29968-14-7,4.25500407266609e-09,5.71803777682577e-11,744.137104149766,2.99110979356048e-09,Baseline
"1,2-Dihydroquinazoline",53378-34-0,3.40400325813287e-08,2.85762762148689e-11,11911.9903256034,2.39288783484839e-08,Baseline
Benzothiazoline,4433-52-7,8.51000814533218e-09,4.94477247740423e-11,1721.01106455752,5.98221958712096e-09,Baseline
"7,8-Dihydropteridine",54947-25-0,3.18274304635424e-06,2.78315498702454e-11,1143573.77192166,2.23735012558324e-06,Baseline
"3,6-Diazabicyclo[3.2.0]heptane",55402-83-0,3.69334353507417e-05,4.40579349852991e-12,83829247.4739575,2.5962833008105e-05,Baseline
tetrahydropyrimidine,64890-89-7,4.38690919891874e-05,7.71657051603512e-10,568505.035987515,3.08383419716086e-05,Baseline
"Phthalazine, 1,2-dihydro-",29360-77-8,8.08450773806557e-08,3.06826259334438e-10,2634.88130240298,5.68310860776492e-08,Baseline
"1,2,3,4-Tetrahydrophthalazine",13152-89-1,5.95700570173253e-08,8.02283934067068e-11,7425.05919510853,4.18755371098467e-08,Baseline
dihydroisothiazole,116959-14-9,9.3610089598654e-07,2.18236291533677e-11,428939.150957891,6.58044154583306e-07,Baseline
1H-isochromene,253-35-0,4.25500407266609e-09,1.34346326186166e-10,316.719049449097,2.99110979356048e-09,Baseline
"2H-1,4-Oxazine",23146-99-8,0.000103481699047239,3.01377312536045e-09,343362.604757659,7.27437901793909e-05,Baseline
Styrene oxide,9/3/1996,2.97850285086626e-08,2.68687173472225e-10,1108.5392772477,2.09377685549234e-08,Baseline
"2,2'-Bioxirane",1464-53-5,2.6976725820703e-06,1.45296721136024e-10,185666.44594442,1.89636360911735e-06,Baseline
"Thiazole, 2-(1,3-benzodioxol-5-yl)-",248249-52-7,0,0,379.347727853396,0,Baseline
"1,2-Benzopyran",254-04-6,0,0,254.577543564338,0,Baseline
"2H-1,4-Benzoxazine",255-03-8,2.55300244359966e-08,2.18283066132962e-11,11695.8337118307,1.79466587613629e-08,Baseline
"1,3-Benzodioxolane",274-09-9,2.04240195487972e-07,3.69393912234964e-09,552.906230241443,1.43573270090903e-07,Baseline
"1,3-Dihydroisobenzofuran",496-14-0,2.38280228069301e-07,2.94176564104757e-09,809.990519790179,1.67502148439387e-07,Baseline
"1,3,5-Trioxane",110-88-3,1.55307648652312e-06,6.17363187200506e-11,251566.098970964,1.09175507464958e-06,Baseline
Hexamethylenetriperoxidediamine,283-66-9,8.51000814533218e-08,1.58271678325308e-12,537683.572663007,5.98221958712096e-08,Baseline
2H-thiopyran,289-72-5,7.23350692353236e-08,5.65106902571727e-10,1280.02452113284,5.08488664905282e-08,Baseline
"1,3-Dithiepin",291-98-5,1.06375101816652e-07,1.0484079834316e-09,1014.63460311005,7.4777744839012e-08,Baseline
"2H-1,3-Thiazine",27813-20-3,0.000135521879714415,2.36405564169498e-08,57326.0109974606,9.52668469249013e-05,Baseline
"1,3-dithiole",288-74-4,4.80815460211268e-07,5.73646520919336e-09,838.173758015136,3.37995406672334e-07,Baseline
"1,4-Benzothiazine",255-17-4,4.25500407266609e-09,1.26788013710018e-11,3355.99868485824,2.99110979356048e-09,Baseline
"1,3-Benzodithiole",274-30-6,0,0,273.565959816684,0,Baseline
"1H,3H-Thiazolo(3,4-a)benzimidazole",35766-04-2,1.70200162906644e-08,1.22733528939275e-10,1386.74545071423,1.19644391742419e-08,Baseline
Trimethylboroxine,823-96-1,0,0,224.137404365111,0,Baseline
Methyl bromide,74-83-9,3.19040205368504e-05,1.36300832437539e-07,2340.70621332931,2.24273412321165e-05,Baseline
Mepanipyrim,110235-47-7,6.80800651626575e-08,7.40124853222691e-09,91.9845683687281,4.78577566969677e-08,NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|NUMBER_OF_SPIKES_PER_BURST_AVG|INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX
5-Propynyluracil,134700-29-1,2.9614828345756e-06,3.72903289470493e-09,7941.69136662962,2.0818124163181e-06,Baseline
Cholin acetate,14586-35-7,1.31905126252649e-07,3.49827456071603e-21,377057672184685,9.27244036003749e-08,Baseline
[4-(Dimethylamino)phenyl]bis[4-(ethylamino)-3-methylphenyl]methylium acetate,72102-55-7,1.06800602223919e-06,1.41546317506505e-06,7.54527592842612,7.50768558183681e-07,Baseline
"2,3-dimethylbut-2-enedioic acid",21788-49-8,3.83375866947215e-06,1.19485796676948e-09,32085.4760657237,2.69498992399799e-06,Baseline
R-(-)-Carvone,6485-40-1,1.27650122179983e-08,6.72088249447025e-10,189.930596592054,8.97332938068145e-09,Baseline
"Propene, 2-nitro-",4749-28-4,1.20246415093544e-05,2.91323008211394e-08,4127.59760486508,8.45287627660192e-06,Baseline
N-(2-Methyl-1-oxoallyl)methacrylamide,7370-82-3,4.28478910117475e-06,1.37417200552134e-08,3118.08789871917,3.01204756211541e-06,Baseline
N-(2-Amino-2-oxoethyl)-2-methylprop-2-enamide,2479-63-2,9.61630920422537e-07,9.50318737980424e-12,1011903.56665612,6.75990813344669e-07,Baseline
N-(3-AMINOPROPYL) METHACRYLAMIDE,86742-39-4,7.74410741225229e-07,2.6528224581589e-12,2919195.51134486,5.44381982428008e-07,Baseline
N-(3-Hydroxypropyl)-2-methylprop-2-enamide,44902-51-4,3.23380309522623e-07,3.71200812049513e-11,87117.3497000563,2.27324344310597e-07,Baseline
"N,O-dimethacryloylhydroxylamine",138693-15-9,1.7445516697931e-07,5.30557365263782e-10,3288.14899954455,1.2263550153598e-07,Baseline
Methacrylic anhydride,760-93-0,2.12750203633305e-08,1.19033211467849e-10,1787.31801830592,1.49555489678024e-08,Baseline
Phenyl methacrylate,2177-70-0,0,0,281.61998541577,0,Baseline
Cyclohexyl methacrylate,101-43-9,0,0,87.7371019202531,0,Baseline
"2,3-Dihydroxypropyl methacrylate",5919-74-4,5.53150529446592e-08,9.36344425108288e-12,59075.5404329577,3.88844273162863e-08,Baseline
Allyl methacrylate,5/9/1996,0,0,535.373240477196,0,Baseline
Glycidyl methacrylate,106-91-2,0,0,1856.51499045873,0,Baseline
Methacryloyloxydecyl dihydrogen phosphate,85590-00-7,4.25500407266609e-09,2.38021766258411e-11,1787.65334765502,2.99110979356048e-09,Baseline
"2-Propenoic acid, 2-methyl-, 3-hydroxypropyl ester",9/3/2761,5.95700570173253e-08,1.29892212638784e-10,4586.11457970796,4.18755371098467e-08,Baseline
2-Aminoethylmethacrylate,7659-36-1,3.06360293231959e-07,5.22391266911625e-11,58645.7532192602,2.15359905136355e-07,Baseline
2-Hydroxyethyl methacrylate,868-77-9,9.3610089598654e-08,7.63653492791219e-11,12258.1891502259,6.58044154583306e-08,Baseline
Bis(methacryloyloxyethyl) hydrogen phosphate,32435-46-4,0,0,4994.9314970831,0,Baseline
Hydroxymethylmethacrylate,21982-30-9,2.27642717887636e-06,1.61085117907626e-09,14131.8279953197,1.60024373955486e-06,Baseline
Hydroxyethylthiomethacrylate,169682-76-2,7.65900733079896e-08,2.19051666428756e-10,3496.43874235943,5.38399762840887e-08,Baseline
"2,3-Dimethyl-1,3-butadiene",513-81-5,1.70200162906644e-08,1.12406908272879e-09,151.414326327226,1.19644391742419e-08,Baseline
3-Methylbut-3-en-2-one,814-78-8,8.45043808831486e-06,8.50100325603698e-09,9940.51858798405,5.94034405001112e-06,Baseline
Methacryloyl chloride,920-46-7,1.69774662499377e-06,1.50445214108607e-08,1128.48164366874,1.19345280763063e-06,Baseline
Methacrylamide,79-39-0,1.87220179197308e-07,3.16916574652036e-11,59075.5404329577,1.31608830916661e-07,Baseline
Methacrylic acid,79-41-4,7.95685761588559e-07,1.14183916329946e-10,69684.5744272199,5.5933753139581e-07,Baseline
alpha-Methylstyrene,98-83-9,4.25500407266609e-09,4.00315327770643e-10,106.291310311854,2.99110979356048e-09,Baseline
DEHYDROTREMETONE,3015-20-1,0,0,120.283516097225,0,Baseline
dl-Carvone,99-49-0,0,0,415.975483952326,0,Baseline
4-(Prop-1-en-2-yl)cyclohex-1-ene-1-carboxylic acid,7694-45-3,1.27650122179983e-08,1.96026581004846e-10,651.187821190571,8.97332938068145e-09,Baseline
Perillaldehyde,2111-75-3,1.70200162906644e-08,6.59054361710455e-10,258.249050146517,1.19644391742419e-08,Baseline
Dihydroperillic acid,32676-16-7,2.85085272868628e-07,4.02843423031222e-09,707.682579806033,2.00404356168552e-07,Baseline
4-Isopropenylcyclohex-1-en-1-ylmethanol,536-59-4,0,0,100.027602294849,0,Baseline
1-methyl-4-(prop-1-en-2-yl)-7-oxabicyclo[4.1.0]heptane,1195-92-2,5.53150529446592e-08,1.79892543261341e-09,307.489415302221,3.88844273162863e-08,Baseline
"1,5-Hexadiene, 2,5-dimethyl-",627-58-7,0,0,50.9251513529876,0,Baseline
3-Chloro-2-methylpropene,563-47-3,1.27650122179983e-08,2.79477365438788e-10,456.745833350649,8.97332938068145e-09,Baseline
3-Methylbut-3-en-1-ol,763-32-6,1.32883777189362e-05,4.12448425726909e-08,3221.82772197916,9.34123588528938e-06,TOX21_RT_HEPG2_GLO_00hr_ctrl_viability
2-Methylprop-2-ene-1-sulfonic acid,3934-16-5,1.54584297959959e-05,3.02887171769858e-11,5103692.47587074,1.08667018800052e-05,Baseline
Isopropenyl acetate,108-22-5,5.53150529446592e-08,2.50569998318095e-10,2207.56887560168,3.88844273162863e-08,Baseline
"Thiophene, 3-(2-nitro-1-propenyl)-",149977-36-6,0,0,373.612382745656,0,Baseline
2-Hydrazinylidenepropanoic acid,2963-84-0,5.36130513155928e-07,1.52773394179372e-13,35093185.9592289,3.76879833988621e-07,Baseline
Dimethylglyoxime,95-45-4,2.97850285086626e-08,6.780233264817e-12,43929.2091368283,2.09377685549234e-08,Baseline
1-Deoxyfructose,32785-92-5,1.10757756011498e-05,2.6615625312412e-12,41613809.4489357,7.78585879263793e-06,Baseline
1-Deoxy-2-pentulose,60299-43-6,3.57420342103952e-07,9.11503397145453e-13,3921217.88271203,2.5125322265908e-07,Baseline
Methyl trans-styryl ketone,1896-62-4,0,0,486.485912672722,0,BSK_3C_Proliferation_down|BSK_SAg_Proliferation_down
"2,3-Butanedione-2-oxime",57-71-6,1.88496680419108e-06,1.16506482264767e-10,161790.723361417,1.32506163854729e-06,Baseline
Nitecapone,116313-94-1,4.25500407266609e-09,2.74250916386216e-12,15515.0040289162,2.99110979356048e-09,Baseline
"1-Phenyl-1,2-propanedione",579-07-7,2.12750203633305e-08,1.21307323317627e-10,1753.81170579658,1.49555489678024e-08,Baseline
Pyruvylglycine,3997-91-9,4.86772465913001e-06,1.75617253623215e-13,277178042.515894,3.42182960383319e-06,Baseline
"3,3-Dimethyl-2-butanone",75-97-8,1.99985191415306e-07,5.7196824011953e-10,3496.43874235943,1.40582160297343e-07,Baseline
2-(3-Oxobutan-2-ylidene)hydrazine-1-carbothioamide,7274-56-8,2.55300244359966e-08,5.40677635093754e-13,472185.694005443,1.79466587613629e-08,Baseline
"2,3-Butanedione",431-03-8,1.61264654354045e-06,5.94472244590615e-12,2712736.47880904,1.13363061175942e-06,Baseline
"2,4-Pentanedione, 3-benzyl- (8CI)",1134-87-8,2.12750203633305e-08,2.81116734780274e-10,756.803766234673,1.49555489678024e-08,Baseline
"1,1,1-Trichloropropanone",918-00-3,1.27650122179983e-08,3.06869339911899e-10,415.975483952326,8.97332938068145e-09,Baseline
"1,1-Dichloropropanone",513-88-2,2.55300244359966e-08,1.09069751217022e-10,2340.70621332931,1.79466587613629e-08,Baseline
Methyl perfluoroethyl ketone,374-41-4,7.02075671989905e-07,8.23372212044652e-09,852.683223601225,4.93533115937479e-07,Baseline
"2-Propanone, 1,1,1-trifluoro-",421-50-1,9.63332922051603e-06,7.67566477219265e-09,12550.4819535835,6.77187257262093e-06,Baseline
"Butanamide, 2-[2-(4-chloro-2-nitrophenyl)diazenyl]-N-(2-chlorophenyl)-3-oxo-",6486-23-3,2.36578226440235e-06,1.64658840076401e-06,14.3677816709059,1.66305704521963e-06,Baseline
